time,MEDIA_ID,delta,FPOGX
779.6999999999971,,0.09985,0.34606
780.6999999999971,,0.03519,0.30039
781.6999999999971,,0.00031,0.57638
782.6999999999971,,0.10391,0.34477
783.6999999999971,,0.0029,0.33084
784.6999999999971,,0.12017,0.30284
785.8000000000029,,0.05716,0.41468
786.8000000000029,,0.01386,0.33825
787.8000000000029,,0.03463,0.33839
788.8000000000029,,0.01651,0.30183
789.8000000000029,,0.07238,0.65345
790.9000000000015,,0.0107,0.28232
791.9000000000015,,0.30576,0.3463
792.9000000000015,,0.22928,0.3275
793.9000000000015,,0.14672,0.59555
794.9000000000015,,0.00023,0.29018
795.9000000000015,,0.03194,0.24245
797.0,,0.00699,0.28603
798.0,,4e-05,0.34825
799.0,,0.05353,0.41962
800.0,,0.4891,0.31815
801.0,,0.1744,0.33708
802.0999999999985,,0.0501,0.66836
803.0999999999985,,0.03453,0.62135
804.0999999999985,,0.01117,0.61863
805.0999999999985,,0.01304,0.65982
806.0999999999985,,0.09109,0.69363
807.1999999999971,,0.0555,0.44542
808.1999999999971,,0.04903,0.70841
809.1999999999971,,0.02562,0.38058
810.1999999999971,,0.00874,0.60362
811.1999999999971,,0.00182,0.60739
812.1999999999971,,0.10015,0.58188
813.1999999999971,,0.15579,0.6124
814.1999999999971,,0.05379,0.72223
815.3000000000029,,0.25292,0.42207
816.3000000000029,,0.00295,0.20148
817.3000000000029,,0.00658,0.37043
818.3000000000029,,0.00155,0.33775
819.3000000000029,,0.00628,0.23476
820.3000000000029,,0.04322,0.14438
821.4000000000015,,0.02209,0.2744
822.4000000000015,,0.09818,0.41543
823.4000000000015,,0.09833,0.32139
824.4000000000015,,0.00214,0.23467
825.4000000000015,,0.11039,0.47031
826.4000000000015,,0.02051,0.22373
827.4000000000015,,7e-05,0.0
828.5,,0.01567,0.26546
829.5,,0.00264,0.15209
830.5,,0.18637,0.38857
831.5,,0.04316,0.45704
832.5,,0.03601,0.57861
833.5,,0.04787,0.81198
834.5999999999985,,0.38149,0.39032
835.5999999999985,,0.01667,0.66164
836.5999999999985,,0.01286,0.14262
837.5999999999985,,0.02962,0.31869
838.5999999999985,,0.38488,0.24281
839.5999999999985,,0.03904,0.48773
840.6999999999971,,0.00018,0.1404
841.6999999999971,,0.05911,0.37612
842.6999999999971,,0.01159,0.40021
843.6999999999971,,0.48628,0.13933
844.6999999999971,,0.08006,0.35929
845.6999999999971,,0.03672,0.49507
846.8000000000029,,0.06518,0.16405
847.8000000000029,,0.1336,0.3367
848.8000000000029,,0.002,0.54729
849.8000000000029,,0.00827,0.49703
850.8000000000029,,0.00758,0.2554
851.8000000000029,,0.09489,0.45314
852.8000000000029,,0.29554,0.39169
853.8000000000029,,0.11588,0.23982
854.9000000000015,,0.01229,0.15223
855.9000000000015,,0.09141,0.37077
856.9000000000015,,0.03973,0.58726
857.9000000000015,,0.03283,0.26499
858.9000000000015,,0.01276,0.53261
859.9000000000015,,0.00889,0.77521
861.0,,0.13693,0.15745
862.0,,2e-05,0.35967
863.0,,0.02891,0.2396
864.0,,0.15412,0.33145
865.0,,0.20119,0.36434
866.0999999999985,,0.19453,0.66636
867.0999999999985,,0.00067,0.13569
868.0999999999985,,0.23339,0.25298
869.0999999999985,,0.00973,0.35062
870.0999999999985,,0.0166,0.46858
871.0999999999985,,0.00069,0.63551
872.1999999999971,,0.00014,0.19183
873.1999999999971,,0.07314,0.16413
874.1999999999971,,0.05688,0.3682
875.1999999999971,,0.00755,0.31665
876.1999999999971,,0.08529,0.2944
877.1999999999971,,0.08641,0.3791
878.3000000000029,,0.00148,0.73363
879.3000000000029,,0.03338,0.61431
880.3000000000029,,0.14169,0.52087
881.3000000000029,,0.3332,0.402
882.3000000000029,,0.09015,0.77145
883.4000000000015,,0.06045,0.62532
884.4000000000015,,0.16064,0.54067
885.4000000000015,,2e-05,0.79185
886.4000000000015,,0.01941,0.57941
887.4000000000015,,0.01903,0.38922
888.4000000000015,,0.02859,0.54358
889.5,,0.00073,0.65379
890.5,,0.03062,0.52055
891.5,,0.00979,0.8163
892.5,,0.12057,0.29091
893.5,,0.00611,0.55437
894.5999999999985,,0.00473,0.33034
895.5999999999985,,0.00804,0.29635
896.5999999999985,,0.00678,0.20366
897.5999999999985,,0.22929,0.48857
898.5999999999985,,0.06964,0.6767
899.5999999999985,,0.0142,0.61594
900.6999999999971,,0.01818,0.37839
901.6999999999971,,0.07781,0.39424
902.6999999999971,,0.26545,0.17384
903.6999999999971,,3e-05,0.65067
904.6999999999971,,0.18804,0.19457
905.6999999999971,,0.08007,0.47124
906.6999999999971,,0.00043,0.19565
907.6999999999971,,0.27332,0.33164
908.8000000000029,,0.09814,0.45383
909.8000000000029,,0.07654,0.19883
910.8000000000029,,0.06281,0.23736
911.8000000000029,,0.0043,0.59873
912.8000000000029,,0.00793,0.48723
913.8000000000029,,0.00025,0.78034
914.9000000000015,,0.06173,0.18547
915.9000000000015,,0.00233,0.39088
916.9000000000015,,0.24624,0.53053
917.9000000000015,,0.02858,0.56261
918.9000000000015,,0.09036,0.18988
919.9000000000015,,0.09514,0.2678
920.9000000000015,,0.05789,0.77029
922.0,,0.00111,0.61128
923.0,,0.07852,0.27226
924.0,,0.03237,0.24542
925.0,,0.0,0.30669
926.0,,0.02732,0.6365
927.0,,0.03431,0.62608
928.0,,0.59798,0.71142
929.0999999999985,,0.06302,0.70148
930.0999999999985,,0.00171,0.67124
931.0999999999985,,0.00178,0.81894
932.0999999999985,,0.27836,0.42192
933.0999999999985,,4e-05,0.7807
934.0999999999985,,0.04726,0.27831
935.0999999999985,,0.03686,0.45114
936.0999999999985,,0.00398,0.63796
937.1999999999971,,0.25875,0.78308
938.1999999999971,,0.01207,0.304
939.1999999999971,,0.01833,0.54726
940.1999999999971,,0.20899,0.73962
941.1999999999971,,0.02656,0.12749
942.1999999999971,,0.24751,0.39679
943.1999999999971,,0.20876,0.4615
944.1999999999971,,0.00483,0.72527
945.3000000000029,,0.03975,0.27473
946.3000000000029,,0.0535,0.53846
947.3000000000029,,0.09673,0.32415
948.3000000000029,,0.19803,0.68156
949.3000000000029,,0.00646,0.75432
950.3000000000029,,0.00107,0.68882
951.4000000000015,,0.17629,0.44789
952.4000000000015,,0.03663,0.28018
953.4000000000015,,0.01187,0.54526
954.4000000000015,,0.00089,0.44134
955.4000000000015,,0.02132,0.22434
956.4000000000015,,0.12355,0.40819
957.5,,0.00029,0.12732
958.5,,0.0002,0.55586
959.5,,0.00141,0.14406
960.5,,0.16917,0.41765
961.5,,0.05614,0.54117
962.5,,0.004,0.64699
963.5,,3e-05,0.74293
964.5,,0.51894,0.16125
965.5999999999985,,0.03697,0.15445
966.5999999999985,,0.00335,0.40228
967.5999999999985,,0.00034,0.72718
968.5999999999985,,0.13943,0.67099
969.5999999999985,,0.42231,0.14829
970.5999999999985,,0.23911,0.47952
971.5999999999985,,0.01178,0.71096
972.5999999999985,,0.00091,0.14785
973.6999999999971,,0.18064,0.44431
974.6999999999971,,0.16231,0.75951
975.6999999999971,,0.12657,0.1407
976.6999999999971,,0.00663,0.3801
977.6999999999971,,0.00906,0.17107
978.8000000000029,,0.00014,0.24762
979.8000000000029,,0.03162,0.31347
980.8000000000029,,0.14712,0.65777
981.8000000000029,,0.18068,0.54624
982.8000000000029,,0.37375,0.28784
983.8000000000029,,0.06859,0.48475
984.9000000000015,,0.0236,0.42381
985.9000000000015,,0.03262,0.48841
986.9000000000015,,0.04129,0.27447
987.9000000000015,,0.2334,0.40061
988.9000000000015,,0.01594,0.33199
989.9000000000015,,0.21734,0.45803
991.0,,0.00022,0.5407
992.0,,0.02701,0.30321
993.0,,0.0,0.54452
994.0,,0.26008,0.32087
995.0,,0.07637,0.47151
996.0,,0.00022,0.35678
997.0999999999985,,0.06919,0.26027
998.0999999999985,,0.09774,0.60308
999.0999999999985,,0.00025,0.43423
1000.0999999999985,,0.07704,0.64187
1001.0999999999985,,0.07324,0.56884
1002.0999999999985,,0.02868,0.52013
1003.1999999999971,,0.03986,0.32506
1004.1999999999971,,0.0042,0.69039
1005.1999999999971,,0.22307,0.42422
1006.1999999999971,,0.51777,0.66844
1007.1999999999971,,0.00155,0.3154
1008.1999999999971,,0.1446,0.55254
1009.1999999999971,,0.04701,0.6916
1010.3000000000029,,0.03704,0.61713
1011.3000000000029,,0.07866,0.55955
1012.3000000000029,,0.00673,0.69211
1013.3000000000029,,0.00806,0.68715
1014.3000000000029,,0.0178,0.62684
1015.4000000000015,,0.07774,0.64531
1016.4000000000015,,0.06174,0.63759
1017.4000000000015,,0.0453,0.62754
1018.4000000000015,,0.00078,0.61205
1019.4000000000015,,0.04548,0.52029
1020.5,,0.0177,0.46863
1021.5,,0.0936,0.61746
1022.5,,0.05405,0.33441
1023.5,,0.02641,0.5487
1024.5,,0.27159,0.59903
1025.5,,0.01055,0.39832
1026.5999999999985,,0.00624,0.67681
1027.5999999999985,,0.00677,0.67575
1028.5999999999985,,0.30038,0.66311
1029.5999999999985,,0.14561,0.0
1030.5999999999985,,0.00064,0.60725
1031.5999999999985,,0.08602,0.68415
1032.699999999997,,0.05056,0.44604
1033.699999999997,,0.13104,0.51756
1034.699999999997,,0.00468,0.63047
1035.699999999997,,0.06751,0.61841
1036.699999999997,,0.14879,0.63121
1037.699999999997,,0.26625,0.64165
1038.699999999997,,0.00238,0.43675
1039.800000000003,,0.23754,0.61413
1040.800000000003,,0.15312,0.60251
1041.800000000003,,4e-05,0.52966
1042.800000000003,,0.25796,0.61931
1043.800000000003,,0.16443,0.53239
1044.800000000003,,0.05489,0.54751
1045.800000000003,,0.04152,0.63023
1046.9000000000015,,0.04443,0.5441
1047.9000000000015,,0.0959,0.66358
1048.9000000000015,,0.05498,0.70526
1049.9000000000015,,0.0541,0.39212
1050.9000000000015,,0.00904,0.39784
1051.9000000000015,,0.04464,0.35358
1053.0,,0.03918,0.35814
1054.0,,0.22226,0.67727
1055.0,,0.23079,0.3982
1056.0,,0.01124,0.37848
1057.0,,0.03833,0.56687
1058.0,,0.09701,0.33705
1059.0999999999985,,0.00544,0.36883
1060.0999999999985,,0.00893,0.4031
1061.0999999999985,,0.10649,0.54723
1062.0999999999985,,0.06273,0.29806
1063.0999999999985,,0.09836,0.61257
1064.0999999999985,,0.04224,0.1804
1065.0999999999985,,0.11769,0.52211
1066.199999999997,,0.13675,0.40507
1067.199999999997,,0.10711,0.54682
1068.199999999997,,0.02546,0.50479
1069.199999999997,,0.12096,0.4012
1070.199999999997,,0.01094,0.42968
1071.199999999997,,0.00312,0.57893
1072.199999999997,,0.07399,0.55267
1073.300000000003,,0.06332,0.54925
1074.300000000003,,0.00081,0.41607
1075.300000000003,,0.00301,0.51861
1076.300000000003,,0.06646,0.51932
1077.300000000003,,0.12003,0.49722
1078.300000000003,,0.00016,0.51753
1079.4000000000015,,0.0213,0.4197
1080.4000000000015,,0.06268,0.51654
1081.4000000000015,,0.13324,0.52371
1082.4000000000015,,0.18015,0.52739
1083.4000000000015,,0.00217,0.50551
1084.4000000000015,,0.00391,0.54045
1085.5,,0.00972,0.44829
1086.5,,0.0041,0.51259
1087.5,,0.00298,0.53892
1088.5,,0.01393,0.56286
1089.5,,0.06448,0.56963
1090.5,,0.02113,0.4977
1091.5,,0.09211,0.42113
1092.5999999999985,,0.18826,0.39402
1093.5999999999985,,0.02691,0.52959
1094.5999999999985,,0.01051,0.5372
1095.5999999999985,,0.03106,0.48901
1096.5999999999985,,0.12132,0.50248
1097.5999999999985,,0.50425,0.53061
1098.699999999997,,0.02313,0.57542
1099.699999999997,,0.16395,0.58738
1100.699999999997,,0.01293,0.49361
1101.699999999997,,0.01019,0.7634
1102.699999999997,,0.04681,0.17627
1103.699999999997,,0.01327,0.55488
1104.699999999997,,0.00721,0.57271
1105.800000000003,,0.00931,0.51663
1106.800000000003,,0.00015,0.55706
1107.800000000003,,0.0055,0.5528
1108.800000000003,,0.00237,0.56571
1109.800000000003,,0.04117,0.52634
1110.800000000003,,0.08512,0.55062
1111.9000000000015,,0.0038,0.31224
1112.9000000000015,,0.00092,0.64385
1113.9000000000015,,0.00764,0.48986
1114.9000000000015,,0.00614,0.52234
1115.9000000000015,,0.06711,0.55994
1116.9000000000015,,0.01229,0.50898
1117.9000000000015,,0.1626,0.50514
1119.0,,0.00363,0.59032
1120.0,,0.14478,0.41637
1121.0,,0.0238,0.51291
1122.0,,0.05664,0.40481
1123.0999999999985,,0.0089,0.57675
1124.0999999999985,,0.02631,0.62354
1125.0999999999985,,0.00959,0.5118
1126.0999999999985,,0.07043,0.77945
1127.0999999999985,,0.00087,0.58382
1128.0999999999985,,0.03247,0.55997
1129.0999999999985,,0.12443,0.49777
1130.199999999997,,0.11048,0.60712
1131.199999999997,,0.11844,0.39957
1132.199999999997,,4e-05,0.19406
1133.199999999997,,0.00021,0.57681
1134.199999999997,,0.00016,0.18411
1135.300000000003,,0.54981,0.55942
1136.300000000003,,0.11091,0.1741
1137.300000000003,,0.01939,0.41133
1138.300000000003,,0.16523,0.41171
1139.300000000003,,0.20514,0.41171
1140.300000000003,,0.0054,0.38223
1141.300000000003,,0.01245,0.23353
1142.4000000000015,,0.01349,0.32891
1143.4000000000015,,0.37024,0.53863
1144.4000000000015,,0.06918,0.47672
1145.4000000000015,,0.014,0.3527
1146.4000000000015,,0.02303,0.35525
1147.4000000000015,,0.02391,0.4878
1148.5,,0.11722,0.37098
1149.5,,0.09127,0.36152
1150.5,,1e-05,0.41316
1151.5,,0.09964,0.4582
1152.5,,0.09325,0.38531
1153.5,,0.01514,0.40536
1154.5999999999985,,0.00353,0.42099
1155.5999999999985,,0.00012,0.43105
1156.5999999999985,,0.0123,0.39039
1157.5999999999985,,0.00209,0.40137
1158.5999999999985,,0.12878,0.38389
1159.5999999999985,,0.04395,0.41985
1160.5999999999985,,0.07758,0.39049
1161.699999999997,,0.18247,0.09841
1162.699999999997,,0.01953,0.33822
1163.699999999997,,0.05134,0.126
1164.699999999997,,0.14062,0.13335
1165.699999999997,,0.06732,0.40746
1166.699999999997,,0.03166,0.45362
1167.800000000003,,0.05254,0.12517
1168.800000000003,,0.00036,0.12725
1169.800000000003,,0.00014,0.39237
1170.800000000003,,0.08159,0.40149
1171.800000000003,,0.27006,0.48217
1172.800000000003,,0.0143,0.41555
1173.9000000000015,,0.25817,0.4222
1174.9000000000015,,0.02387,0.13005
1175.9000000000015,,0.01948,0.40389
1176.9000000000015,,0.01398,0.61074
1177.9000000000015,,0.00429,0.60369
1179.0,,0.00126,0.3784
1180.0,,0.2617,0.63738
1181.0,,0.02229,0.63357
1182.0,,0.00107,0.26674
1183.0,,0.12296,0.62414
1184.0,,0.02465,0.27495
1185.0999999999985,,0.14395,0.18775
1186.0999999999985,,0.01284,0.27462
1187.0999999999985,,0.0158,0.5541
1188.0999999999985,,0.06098,0.78309
1189.0999999999985,,0.01623,0.46471
1190.0999999999985,,0.01784,0.47497
1191.199999999997,,0.00849,0.60874
1192.199999999997,,0.0061,0.59369
1193.199999999997,,0.05292,0.45683
1194.199999999997,,3e-05,0.59779
1195.199999999997,,0.18704,0.47215
1196.199999999997,,0.00939,0.46507
1197.300000000003,,0.11358,0.42017
1198.300000000003,,0.00068,0.43301
1199.300000000003,,0.05409,0.4538
1200.300000000003,,0.00699,0.39597
1201.300000000003,,0.22658,0.49078
1202.300000000003,,0.17587,0.75725
1203.4000000000015,,0.14542,0.20053
1204.4000000000015,,0.00238,0.24571
1205.4000000000015,,0.02418,0.45112
1206.4000000000015,,0.15278,0.45871
1207.4000000000015,,0.03177,0.35855
1208.4000000000015,,0.05601,0.35313
1209.4000000000015,,0.02414,0.18713
1210.5,,0.0096,0.19871
1211.5,,0.01923,0.47232
1212.5,,0.00055,0.50601
1213.5,,0.00157,0.47403
1214.5,,0.11489,0.18297
1215.5999999999985,,2e-05,0.18552
1216.5999999999985,,0.24255,0.82477
1217.5999999999985,,0.61138,0.56895
1218.5999999999985,,0.01884,0.46194
1219.5999999999985,,0.01767,0.48702
1220.5999999999985,,0.03796,0.82746
1221.5999999999985,,0.13688,0.83198
1222.699999999997,,0.19136,0.45311
1223.699999999997,,0.13157,0.82426
1224.699999999997,,0.36068,0.43119
1225.699999999997,,0.05721,0.85074
1226.699999999997,,0.00034,0.82159
1227.699999999997,,0.04898,0.67443
1228.800000000003,,0.65458,0.44583
1229.800000000003,,0.02462,0.87327
1230.800000000003,,0.16919,0.83926
1231.800000000003,,0.07713,0.43594
1232.800000000003,,0.02925,0.79852
1233.800000000003,,0.22804,0.43175
1234.9000000000015,,0.03007,0.84765
1235.9000000000015,,0.03339,0.45904
1236.9000000000015,,0.0,0.48006
1237.9000000000015,,0.04815,0.43443
1238.9000000000015,,0.02145,0.52497
1240.0,,0.19248,0.81739
1241.0,,0.00924,0.44805
1242.0,,0.02981,0.80222
1243.0,,0.09005,0.58276
1244.0,,0.04907,0.46843
1245.0,,0.02145,0.22979
1246.0999999999985,,0.02946,0.2144
1247.0999999999985,,0.10363,0.28922
1248.0999999999985,,0.027,0.36923
1249.0999999999985,,0.03685,0.22096
1250.0999999999985,,0.0351,0.67263
1251.0999999999985,,0.40417,0.28851
1252.199999999997,,0.10507,0.53741
1253.199999999997,,0.03058,0.24074
1254.199999999997,,0.00112,0.31062
1255.199999999997,,0.06601,0.57008
1256.199999999997,,0.03615,0.32492
1257.199999999997,,0.00448,0.47399
1258.300000000003,,0.06448,0.22333
1259.300000000003,,0.03745,0.28647
1260.300000000003,,0.02492,0.54899
1261.300000000003,,0.22971,0.22879
1262.300000000003,,0.04906,0.27752
1263.300000000003,,0.03487,0.51802
1264.300000000003,,0.00091,0.27576
1265.4000000000015,,0.24081,0.35537
1266.4000000000015,,0.00828,0.21984
1267.4000000000015,,0.041,0.4058
1268.4000000000015,,0.02176,0.24479
1269.4000000000015,,0.39241,0.36933
1270.4000000000015,,0.01428,0.23179
1271.5,,0.00015,0.31781
1272.5,,0.05946,0.33561
1273.5,,0.0139,0.58984
1274.5,,0.25958,0.30807
1275.5,,0.0027,0.24556
1276.5,,0.13884,0.50367
1277.5999999999985,,0.15194,0.25624
1278.5999999999985,,0.06735,0.36131
1279.5999999999985,,0.35265,0.51188
1280.5999999999985,,0.01214,0.23044
1281.5999999999985,,0.00122,0.33413
1282.5999999999985,,0.11993,0.43138
1283.5999999999985,,0.12265,0.69662
1284.699999999997,,0.00901,0.36626
1285.699999999997,,0.11194,0.60004
1286.699999999997,,0.02561,0.31291
1287.699999999997,,0.33338,0.30708
1288.699999999997,,0.10852,0.4754
1289.800000000003,,0.00162,0.31322
1290.800000000003,,0.02591,0.30834
1291.800000000003,,0.07074,0.5077
1292.800000000003,,0.07945,0.39974
1293.800000000003,,0.11542,0.29555
1294.800000000003,,0.00181,0.54228
1295.800000000003,,0.27027,0.22941
1296.9000000000015,,0.08085,0.28935
1297.9000000000015,,0.01754,0.4265
1298.9000000000015,,0.00297,0.58176
1299.9000000000015,,6e-05,0.2973
1300.9000000000015,,0.31262,0.54208
1301.9000000000015,,0.02182,0.24033
1302.9000000000015,,0.01646,0.43951
1304.0,,0.121,0.3201
1305.0,,0.00795,0.31479
1306.0,,0.02155,0.49269
1307.0,,0.05184,0.24406
1308.0,,0.02702,0.462
1309.0,,0.06392,0.35615
1310.0999999999985,,0.02127,0.29321
1311.0999999999985,,0.00171,0.24389
1312.0999999999985,,0.04573,0.40094
1313.0999999999985,,0.00669,0.39785
1314.0999999999985,,0.1286,0.28937
1315.0999999999985,,0.12846,0.37394
1316.0999999999985,,0.00177,0.24301
1317.199999999997,,0.0004,0.44166
1318.199999999997,,0.0133,0.67092
1319.199999999997,,0.0217,0.32214
1320.199999999997,,0.00325,0.66586
1321.199999999997,,0.00379,0.36117
1322.199999999997,,0.02523,0.47016
1323.300000000003,,0.0005,0.45899
1324.300000000003,,0.08474,0.34257
1325.300000000003,,0.00018,0.06867
1326.300000000003,,0.00112,0.33473
1327.300000000003,,0.01215,0.08711
1328.300000000003,,0.11029,0.47057
1329.300000000003,,3e-05,0.59862
1330.4000000000015,,0.09289,0.64597
1331.4000000000015,,0.04472,0.80901
1332.4000000000015,,0.11783,0.88666
1333.4000000000015,,0.00502,0.86627
1334.4000000000015,,0.14701,0.32163
1335.4000000000015,,0.07929,0.63237
1336.5,,0.08276,0.3742
1337.5,,0.04617,0.65383
1338.5,,0.26551,0.34839
1339.5,,0.03774,0.35907
1340.5,,0.19016,0.32266
1341.5,,0.18716,0.63711
1342.5999999999985,,0.05301,0.33009
1343.5999999999985,,0.00747,0.49136
1344.5999999999985,,0.00166,0.58188
1345.5999999999985,,0.01975,0.49346
1346.5999999999985,,0.00764,0.48958
1347.5999999999985,,0.23277,0.49934
1348.5999999999985,,0.0314,0.48709
1349.5999999999985,,0.70494,0.6506
1350.699999999997,,0.04767,0.49854
1351.699999999997,,0.01551,0.61254
1352.699999999997,,0.12563,0.39375
1353.699999999997,,0.11172,0.33276
1354.699999999997,,0.06845,0.47184
1355.699999999997,,0.30118,0.3201
1356.699999999997,,0.12152,0.25489
1357.800000000003,,0.09518,0.51537
1358.800000000003,,0.16349,0.2552
1359.800000000003,,0.04315,0.23597
1360.800000000003,,0.00362,0.22405
1361.800000000003,,0.00283,0.45742
1362.800000000003,,0.07413,0.60089
1363.9000000000015,,0.08944,0.17736
1364.9000000000015,,0.00766,0.34305
1365.9000000000015,,0.05536,0.59924
1366.9000000000015,,0.09063,0.47453
1367.9000000000015,,0.00034,0.60892
1368.9000000000015,,0.00628,0.21248
1370.0,,0.03718,0.25171
1371.0,,0.0437,0.46809
1372.0,,0.0715,0.27274
1373.0,,0.10309,0.70396
1374.0,,0.00238,0.36073
1375.0,,0.30059,0.2875
1376.0999999999985,,0.00496,0.42867
1377.0999999999985,,0.00864,0.64994
1378.0999999999985,,0.13265,0.20831
1379.0999999999985,,0.00472,0.38303
1380.0999999999985,,0.04654,0.62059
1381.199999999997,,0.0525,0.33505
1382.199999999997,,0.01821,0.43906
1383.199999999997,,0.03374,0.54886
1384.199999999997,,0.00011,0.60832
1385.199999999997,,0.00013,0.752
1386.199999999997,,0.02709,0.69433
1387.199999999997,,0.00894,0.75967
1388.199999999997,,0.11124,0.29713
1389.300000000003,,0.01184,0.31273
1390.300000000003,,4e-05,0.7452
1391.300000000003,,0.10474,0.46033
1392.300000000003,,0.00073,0.68868
1393.300000000003,,0.21193,0.4909
1394.4000000000015,,0.0146,0.221
1395.4000000000015,,0.11884,0.29601
1396.4000000000015,,0.00336,0.60258
1397.4000000000015,,0.01147,0.42877
1398.4000000000015,,0.06221,0.37237
1399.4000000000015,,0.59371,0.39073
1400.5,,0.01117,0.55733
1401.5,,0.02936,0.61074
