obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
255, 257.9, 42178, 3050, 3240, 1597, 2505, 1915, 604, 681, 44, 70, NA, 55770,  3
256, 258.9, 15857, 10522, 2426, 5083, 1294, 3417, 832, 756, 56, 81, NA, 40187,  3
257, 260.0, 7396, 11537, 4488, 2677, 2134, 5291, 1088, 654, 66, 75, NA, 35265,  3
258, 260.9, 9570, 3471, 1580, 2940, 1182, 3445, 1723, 1638, 80, 77, NA, 25549,  3
259, 261.9, 67174, 15808, 855, 2311, 2676, 2392, 679, 324, 75, 61, NA, 92219,  3
260, 262.9, 80260, 22527, 9931, 8868, 1449, 3294, 337, 719, 67, 64, NA, 127385,  3
261, 264.9, 97999, 41993, 9249, 4914, 2360, 1685, 2367, 1411, 51, 63, NA, 161978,  3
262, 266.0, 120591, 14132, 837, 4134, 2652, 3201, 1301, 754, 43, 56, NA, 147602,  3
263, 266.9, 37686, 44997, 8176, 1554, 5318, 4635, 2214, 1697, 41, 57, NA, 106277,  3
264, 267.9, 111976, 73284, 14861, 4089, 4949, 4632, 1261, 757, 38, 47, NA, 215809,  3
265, 268.9, 229106, 66318, 34804, 35621, 10745, 14997, 9753, 8477, 48, 56, NA, 409821,  3
266, 269.9, 56068, 42293, 16151, 3576, 3323, 2714, 1017, 1094, 37, 61, NA, 126236,  3
267, 271.0, 99371, 26262, 2473, 1855, 1768, 1439, 1384, 1080, 30, 60, NA, 135632,  3
268, 271.9, 69066, 13462, 1818, 1643, 3908, 2137, 711, 923, 38, 56, NA, 93668,  3
269, 272.9, 45845, 4525, 3082, 6350, 4002, 4214, 1642, 553, 48, 56, NA, 70213,  3
270, 273.9, 67459, 71484, 2656, 4851, 1549, 1958, 1206, 1071, 44, 41, NA, 152234,  3
271, 274.9, 67502, 26435, 7113, 3171, 4527, 2709, 1340, 801, 48, 48, NA, 113598,  3
272, 275.9, 149773, 113290, 6233, 3504, 3136, 7148, 13240, 3741, 41, 40, NA, 300065,  3
273, 276.9, 75718, 9550, 2888, 312, 2061, 6251, 1385, 1536, 44, 24, NA, 99701,  3
274, 278.0, 232216, 38250, 29853, 2384, 6585, 3877, 7214, 1652, 50, 44, NA, 322031,  3
275, 278.9, 70634, 18137, 11300, 6248, 609, 1629, 1214, 190, 47, 56, NA, 109961,  3
276, 279.9, 63564, 22316, 5908, 1800, 1651, 1808, 365, 1379, 48, 70, NA, 98791,  3
277, 280.9, 62078, 64092, 4184, 20175, 3160, 3091, 716, 1343, 27, 78, NA, 158839,  3
278, 282.0, 4588, 5509, 3864, 2251, 1206, 2783, 2050, 701, 38, 77, NA, 22952,  3
279, 282.9, 81902, 17032, 1770, 5720, 828, 3214, 3244, 580, 47, 66, NA, 114290,  3
280, 283.9, 119087, 4541, 6971, 9307, 1914, 1215, 1194, 1445, 47, 84, NA, 145674,  3
281, 284.9, 43466, 37580, 8361, 8715, 3113, 2472, 752, 473, 48, 87, NA, 104932,  3
282, 285.9, 26805, 16198, 5924, 3018, 2053, 1379, 637, 546, 37, 83, NA, 56560,  3
283, 286.9, 51190, 20647, 6484, 5428, 1077, 2722, 1381, 670, 30, 84, NA, 89599,  3
284, 287.9, 76387, 18985, 3065, 1166, 1433, 2034, 1046, 1394, 35, 61, NA, 105510,  3
285, 289.0, 46452, 8558, 2311, 947, 3150, 1378, 1418, 516, 43, 56, NA, 64730,  3
286, 289.9, 59445, 36087, 14301, 4766, 364, 3248, 2331, 498, 43, 56, NA, 121040,  3
287, 290.9, 90461, 40692, 3382, 2369, 1890, 2631, 2433, 1264, 41, 43, NA, 145122,  3
288, 291.9, 25823, 10894, 3763, 5261, 1758, 2673, 738, 533, 44, 53, NA, 51443,  3
289, 292.9, 102690, 15236, 11953, 1708, 5164, 2773, 1353, 821, 43, 61, NA, 141698,  3
290, 293.9, 139674, 39760, 8343, 10071, 3110, 7719, 2342, 2311, 50, 57, NA, 213330,  3
291, 294.9, 60851, 7723, 3833, 3130, 2198, 1687, 1148, 840, 54, 75, NA, 81410,  3
292, 296.0, 77206, 4414, 712, 342, 231, 591, 164, 210, 53, 63, NA, 83870,  3
293, 296.9, 55970, 8745, 732, 4416, 2573, 1235, 1283, 597, 53, 60, NA, 75551,  3
294, 298.0, 79574, 19176, 8672, 848, 890, 1805, 1909, 582, 47, 63, NA, 113456,  3
295, 298.9, 264907, 11390, 588, 3020, 5203, 1853, 1235, 176, 48, 51, NA, 288372,  3
296, 299.9, 60669, 36312, 2905, 7795, 5814, 2484, 1259, 920, 41, 53, NA, 118158,  3
297, 300.9, 95109, 9923, 3744, 4474, 3205, 1864, 977, 1053, 43, 56, NA, 120349,  3
298, 301.9, 144123, 17310, 6002, 6893, 3249, 1837, 3255, 370, 43, 60, NA, 183039,  3
299, 303.0, 3046, 7002, 3224, 4618, 2706, 3799, 1331, 637, 48, 69, NA, 26363,  3
300, 303.9, 62508, 31138, 17563, 14123, 1311, 8663, 8058, 1933, 56, 81, NA, 145297,  3
301, 304.9, 3981, 4398, 2158, 4080, 1879, 5504, 1098, 381, 67, 81, NA, 23479,  3
302, 305.9, 48408, 45454, 22642, 1485, 1322, 2343, 999, 415, 63, 80, NA, 123068,  3
303, 307.0, 32882, 12498, 3434, 2438, 7497, 1898, 1292, 605, 56, 70, NA, 62544,  3
304, 307.9, 166744, 9364, 2131, 4630, 2584, 2020, 1196, 407, 56, 67, NA, 189076,  3
305, 308.9, 11992, 5896, 158, 1738, 1289, 1704, 1533, 547, 50, 57, NA, 24857,  3
306, 309.9, 76467, 20083, 6191, 2088, 1523, 2748, 1050, 489, 57, 54, NA, 110639,  3
307, 310.9, 62012, 3847, 1940, 1231, 2692, 3334, 1665, 1577, 69, 56, NA, 78298,  3
308, 311.9, 16618, 4232, 3485, 2131, 3545, 1338, 1546, 755, 70, 60, NA, 33650,  3
309, 312.9, 72789, 37651, 12152, 1437, 4584, 3067, 601, 475, 60, 63, NA, 132756,  3
310, 314.0, 17292, 37965, 4455, 2855, 3501, 5203, 1113, 393, 61, 53, NA, 72777,  3
311, 314.9, 105360, 23622, 1403, 7488, 3822, 2125, 1023, 273, 47, 53, NA, 145116,  3
312, 315.9, 44152, 18023, 1305, 7146, 2863, 3529, 434, 606, 47, 48, NA, 78058,  3
313, 316.9, 10963, 7276, 812, 2506, 2936, 2107, 1133, 1141, 56, 44, NA, 28874,  3
314, 317.9, 3325, 1605, 2481, 1512, 2732, 1438, 620, 820, 63, 60, NA, 14533,  3
315, 318.9, 45448, 31460, 4637, 1518, 1679, 2532, 1571, 632, 63, 53, NA, 89477,  3
316, 319.9, 38202, 36777, 15045, 3507, 2544, 2781, 660, 304, 54, 54, NA, 99820,  3
317, 321.0, 9781, 5627, 3638, 3046, 3726, 2015, 992, 1092, 51, 63, NA, 29917,  3
318, 321.9, 112414, 11012, 5008, 2559, 1685, 2440, 1032, 864, 47, 60, NA, 137014,  3
319, 322.9, 74927, 7171, 3248, 4269, 1730, 1305, 1778, 1009, 48, 75, NA, 95437,  3
320, 323.9, 82500, 9114, 1168, 733, 472, 425, 419, 126, 48, 66, NA, 94957,  3
321, 324.9, 51568, 23889, 3597, 5380, 1701, 1916, 915, 1349, 38, 60, NA, 90315,  3
322, 325.9, 58231, 14323, 10599, 2206, 3165, 2470, 1602, 443, 35, 63, NA, 93039,  3
323, 326.9, 512, 1534, 1986, 3470, 1299, 1744, 704, 984, 43, 67, NA, 12233,  3
324, 327.9, 124694, 19032, 6599, 4156, 3103, 3717, 1012, 600, 53, 75, NA, 162913,  3
325, 328.9, 57505, 27284, 4176, 4996, 1482, 1520, 2162, 685, 51, 75, NA, 99810,  3
326, 330.0, 33530, 43664, 10166, 8203, 772, 2594, 906, 1401, 44, 69, NA, 101236,  3
327, 330.9, 7117, 9851, 3145, 840, 2656, 3855, 1770, 833, 47, 53, NA, 30067,  3
328, 332.0, 198613, 32925, 13316, 12003, 8938, 8871, 4176, 3803, 47, 54, NA, 282645,  3
329, 332.9, 89683, 20070, 5431, 5271, 1752, 3413, 1715, 1346, 54, 57, NA, 128681,  3
330, 333.9, 14043, 22902, 19334, 12786, 2671, 1701, 946, 1220, 53, 69, NA, 75603,  3
331, 334.9, 10895, 2707, 3391, 4511, 788, 2075, 1280, 540, 50, 90, NA, 26187,  3
332, 335.9, 125811, 59207, 2974, 2105, 1596, 1545, 1344, 1346, 35, 69, NA, 195928,  3
333, 336.9, 46750, 29119, 4088, 1093, 1318, 1472, 1240, 783, 27, 60, NA, 85863,  3
334, 337.9, 81730, 15221, 3075, 3277, 946, 2607, 850, 3212, 40, 47, NA, 110918,  3
335, 339.0, 33256, 10948, 3923, 2476, 3571, 1502, 320, 458, 30, 30, NA, 56454,  3
336, 339.9, 84218, 24858, 3501, 2511, 3413, 3057, 2915, 582, 41, 40, NA, 125055,  3
337, 340.9, 173736, 16449, 3964, 1333, 1800, 2346, 775, 92, 50, 44, NA, 200495,  3
338, 341.9, 94382, 15680, 5100, 3913, 4927, 2296, 1973, 553, 47, 47, NA, 128824,  3
339, 342.9, 21092, 24877, 751, 1222, 1753, 1762, 1098, 583, 44, 29, NA, 53138,  3
340, 343.9, 113094, 45430, 1560, 1814, 3352, 3562, 1486, 673, 43, 20, NA, 170971,  3
341, 344.9, 154467, 18900, 7269, 6913, 5776, 2188, 873, 293, 38, 26, NA, 196679,  3
342, 346.0, 176739, 36009, 28521, 9528, 9071, 7130, 3784, 2039, 38, 35, NA, 272821,  3
343, 346.9, 115260, 28958, 8484, 667, 2765, 1119, 1590, 453, 34, 47, NA, 159296,  3
344, 347.9, 5918, 2899, 698, 3484, 1796, 2150, 449, 987, 44, 69, NA, 18381,  3
345, 348.9, 4388, 5024, 359, 409, 3316, 1453, 1074, 1018, 54, 51, NA, 17041,  3
346, 350.0, 40938, 23125, 1291, 3665, 1254, 1161, 1181, 936, 50, 37, NA, 73551,  3
347, 350.9, 4400, 15869, 3893, 3038, 5812, 2781, 866, 265, 61, 38, NA, 36924,  3
348, 351.9, 175789, 68345, 16025, 5583, 7413, 13054, 2741, 3517, 54, 27, NA, 292467,  3
349, 352.9, 45706, 8592, 4655, 1277, 870, 2832, 747, 571, 53, 47, NA, 65250,  3
350, 353.9, 53350, 18930, 5214, 3408, 2103, 1855, 1053, 536, 56, 53, NA, 86449,  3
351, 354.9, 62632, 21270, 7407, 3600, 6630, 1535, 976, 910, 48, 54, NA, 104960,  3
352, 355.9, 8541, 2923, 4728, 3533, 2852, 3068, 2040, 369, 53, 69, NA, 28054,  3
353, 357.0, 48973, 20608, 1739, 4389, 3719, 3997, 1828, 1191, 51, 61, NA, 86444,  3
354, 357.9, 76124, 14709, 10344, 3890, 3371, 1521, 1511, 771, 48, 67, NA, 112241,  3
355, 358.9, 7004, 7083, 5989, 1701, 1739, 3004, 1002, 680, 60, 75, NA, 28202,  3
356, 359.9, 43089, 14437, 2368, 6048, 3337, 2782, 992, 407, 53, 66, NA, 73460,  3
357, 360.9, 115344, 27756, 5478, 2426, 1004, 1802, 1380, 1125, 44, 67, NA, 156315,  3
358, 362.0, 40367, 24539, 4433, 6794, 2692, 2704, 796, 233, 48, 61, NA, 82558,  3
359, 362.9, 42864, 31328, 3187, 3998, 4927, 3344, 979, 270, 43, 48, NA, 90897,  3
360, 364.0, 64088, 19941, 3873, 582, 886, 2189, 1283, 541, 41, 40, NA, 93383,  3
361, 364.9, 65551, 11852, 5694, 5675, 1639, 1127, 588, 338, 40, 51, NA, 92464,  3
362, 365.9, 108525, 9196, 2170, 1264, 1089, 2139, 1067, 525, 48, 48, NA, 125975,  3
363, 366.9, 859467, 79282, 11494, 10058, 5473, 14106, 6640, 3436, 51, 50, NA, 989956,  3
364, 368.0, 40523, 9891, 5446, 2300, 3747, 2666, 974, 702, 54, 60, NA, 66249,  3
365, 368.9, 185719, 68992, 975, 2671, 1152, 1728, 730, 168, 48, 30, NA, 262135,  3
366, 369.9, 22078, 10280, 1646, 2246, 1056, 2485, 1270, 502, 48, 34, NA, 41563,  3
367, 371.0, 43583, 6498, 2180, 2528, 1260, 2096, 862, 837, 51, 41, NA, 59844,  3
368, 371.9, 96012, 66039, 5079, 30461, 14037, 5082, 5286, 2936, 43, 40, NA, 224932,  3
369, 372.9, 10038, 9242, 6046, 1267, 4703, 2305, 2134, 1319, 56, 61, NA, 37054,  3
370, 373.9, 84582, 27442, 1216, 5248, 2359, 1862, 1128, 944, 47, 57, NA, 124781,  3
371, 375.0, 73008, 5603, 1438, 1586, 1171, 1273, 1060, 1125, 43, 53, NA, 86264,  3
372, 375.9, 495031, 6667, 12066, 6594, 3170, 3172, 1588, 484, 51, 67, NA, 528772,  3
373, 376.9, 40969, 11691, 13611, 1601, 1459, 1393, 664, 647, 43, 77, NA, 72035,  3
374, 378.0, 39266, 15626, 1882, 729, 2345, 1955, 880, 545, 50, 70, NA, 63228,  3
375, 378.9, 83602, 9677, 1388, 3088, 1197, 2209, 435, 570, 51, 70, NA, 102166,  3
376, 379.9, 73913, 42275, 2109, 8637, 7120, 10267, 5548, 3157, 54, 50, NA, 153026,  3
377, 380.9, 56140, 11133, 565, 283, 1059, 2489, 521, 557, 66, 20, NA, 72747,  3
378, 382.0, 76921, 10340, 2023, 1633, 2119, 1520, 982, 878, 66, 26, NA, 96416,  3
379, 382.9, 90682, 22111, 4788, 5591, 6179, 4652, 569, 942, 64, 24, NA, 135514,  3
380, 383.9, 1682, 4820, 3719, 2181, 1912, 2232, 1270, 949, 64, 38, NA, 18765,  3
381, 384.9, 27641, 8588, 2544, 1671, 1910, 2729, 797, 520, 64, 57, NA, 46400,  3
382, 385.9, 53096, 28745, 1832, 2068, 3279, 2896, 1193, 855, 64, 48, NA, 93964,  3
383, 386.9, 47092, 8609, 2424, 719, 1618, 1522, 1248, 561, 63, 48, NA, 63793,  3
384, 387.9, 77715, 10622, 3382, 1285, 1288, 2450, 1214, 553, 61, 40, NA, 98509,  3
385, 388.9, 10607, 7763, 3162, 4981, 2662, 2082, 474, 551, 56, 47, NA, 32282,  3
386, 389.9, 129913, 20476, 3420, 1704, 2607, 1860, 1906, 280, 54, 53, NA, 162166,  3
387, 390.9, 35070, 18529, 2521, 1058, 2910, 2766, 784, 778, 54, 47, NA, 64416,  3
388, 391.9, 20182, 27737, 1963, 3252, 4849, 2629, 1398, 472, 48, 38, NA, 62482,  3
389, 393.0, 11809, 16788, 1348, 2130, 2571, 1351, 786, 938, 43, 23, NA, 37721,  3
390, 394.0, 46277, 37530, 16015, 9190, 1443, 1153, 903, 813, 30, 35, NA, 113324,  3
391, 394.9, 26873, 23505, 1491, 6035, 5600, 5138, 1113, 1039, 35, 40, NA, 70794,  3
392, 395.9, 21004, 13067, 9195, 5583, 2672, 4154, 1538, 1150, 41, 56, NA, 58363,  3
393, 396.9, 155845, 18407, 32803, 7997, 2152, 7163, 2304, 1118, 44, 80, NA, 227789,  3
394, 397.9, 92187, 61142, 1776, 1960, 1881, 2340, 2065, 772, 51, 53, NA, 164123,  3
395, 398.9, 53111, 34254, 19783, 10554, 8433, 9587, 3474, 1811, 50, 64, NA, 141007,  3
396, 400.0, 13876, 10376, 1904, 5744, 1576, 3429, 1394, 589, 51, 60, NA, 38888,  3
397, 400.9, 35398, 14256, 3285, 4448, 10391, 5928, 894, 1249, 57, 41, NA, 75849,  3
398, 401.9, 58518, 13025, 7556, 1693, 13866, 12425, 2468, 2969, 81, 56, NA, 112520,  3
399, 402.9, 15077, 15809, 5826, 4882, 904, 2305, 1423, 390, 78, 56, NA, 46616,  3
400, 403.9, 131528, 13387, 12308, 7058, 6086, 2458, 747, 387, 69, 63, NA, 173959,  3
401, 404.9, 60036, 24506, 7413, 7521, 3943, 1249, 2342, 677, 51, 69, NA, 107687,  3
402, 405.9, 73987, 5570, 712, 1329, 917, 254, 485, 114, 27, 74, NA, 83368,  3
403, 407.0, 2706, 2120, 4257, 1647, 3901, 1236, 1003, 541, 30, 77, NA, 17411,  3
404, 407.9, 21702, 8442, 5425, 1147, 553, 2586, 592, 615, 40, 69, NA, 41062,  3
405, 408.9, 81576, 67711, 11192, 2860, 1347, 4807, 746, 272, 44, 60, NA, 170511,  3
406, 410.0, 8405, 17098, 2898, 5923, 1558, 3277, 1403, 1332, 56, 63, NA, 41894,  3
407, 411.0, 178470, 9694, 6889, 4118, 1879, 3197, 628, 992, 56, 61, NA, 205867,  3
408, 411.9, 68743, 54926, 11003, 2483, 2516, 1913, 1088, 557, 40, 53, NA, 143229,  3
409, 412.9, 184750, 35558, 668, 2800, 2127, 2468, 1538, 893, 40, 44, NA, 230802,  3
410, 413.9, 45945, 18533, 9563, 1378, 3483, 1092, 1651, 400, 29, 47, NA, 82045,  3
411, 414.9, 81771, 20260, 10414, 8241, 3276, 4371, 2866, 2504, 27, 47, NA, 133703,  3
412, 415.9, 120031, 26626, 3390, 1735, 1942, 3603, 2435, 477, 40, 43, NA, 160239,  3
413, 416.9, 823634, 161353, 11727, 9577, 10332, 17082, 10875, 4966, 43, 44, NA, 1049546,  3
414, 418.0, 62587, 77200, 19504, 1648, 4964, 5969, 1186, 651, 47, 40, NA, 173709,  3
415, 418.9, 90944, 21254, 9122, 3600, 1981, 2477, 950, 298, 43, 37, NA, 130626,  3
416, 419.9, 35324, 30416, 7032, 9146, 1908, 5150, 1165, 701, 43, 47, NA, 90842,  3
417, 420.9, 13054, 16864, 3373, 2229, 8972, 2617, 1038, 463, 44, 51, NA, 48610,  3
418, 421.9, 435226, 48337, 22354, 67704, 13431, 23532, 12812, 2594, 53, 66, NA, 625990,  3
419, 422.9, 670218, 148648, 30209, 20008, 13829, 18033, 4573, 6884, 56, 60, NA, 912402,  3
420, 423.9, 1901, 4963, 2455, 1670, 1988, 2591, 2529, 693, 63, 60, NA, 18790,  3
421, 425.0, 61178, 5129, 299, 4323, 5222, 1952, 1273, 322, 67, 66, NA, 79698,  3
422, 426.0, 98911, 20402, 1678, 4118, 2422, 1517, 3017, 786, 60, 53, NA, 132851,  3
423, 426.9, 74393, 32087, 9569, 5732, 2274, 2371, 2352, 503, 54, 56, NA, 129281,  3
424, 427.9, 41574, 34649, 2350, 3253, 3317, 2820, 2038, 433, 43, 44, NA, 90434,  3
425, 428.9, 22725, 9422, 4852, 3493, 3290, 1936, 500, 788, 37, 50, NA, 47006,  3
426, 429.9, 50416, 18157, 7156, 5073, 4481, 2583, 1585, 421, 40, 54, NA, 89872,  3
427, 430.9, 142505, 75735, 15479, 8764, 5632, 15439, 4000, 4196, 48, 50, NA, 271750,  3
428, 431.9, 49286, 16338, 9262, 3599, 2604, 2919, 792, 1294, 50, 64, NA, 86094,  3
429, 432.9, 74478, 13377, 1991, 2949, 887, 2357, 1380, 1030, 53, 56, NA, 98449,  3
430, 433.9, 248644, 26604, 14999, 15819, 17685, 14439, 14419, 2884, 63, 60, NA, 355493,  3
431, 434.9, 38781, 16983, 4387, 2269, 1790, 824, 1176, 577, 50, 63, NA, 66787,  3
432, 436.0, 51308, 31471, 19975, 8554, 3583, 2715, 1374, 797, 43, 64, NA, 119777,  3
433, 436.9, 260646, 94596, 12015, 19634, 9456, 10710, 9430, 5133, 40, 64, NA, 421620,  3
434, 437.9, 44907, 6819, 768, 1281, 2089, 4367, 1169, 779, 44, 53, NA, 62179,  3
435, 438.9, 73051, 43177, 15872, 1895, 2226, 4317, 991, 498, 51, 53, NA, 142027,  3
436, 439.9, 24745, 9760, 4459, 5383, 2801, 2791, 1990, 796, 61, 51, NA, 52725,  3
437, 440.9, 30274, 65931, 5681, 2936, 3052, 4070, 1200, 751, 57, 43, NA, 113895,  3
438, 442.0, 13270, 23047, 5927, 2288, 1034, 728, 1288, 1038, 30, 51, NA, 48620,  3
439, 443.0, 100116, 6452, 5371, 3642, 4904, 2723, 1634, 736, 38, 57, NA, 125578,  3
440, 443.9, 151720, 78753, 151364, 4920, 15340, 14512, 5988, 1837, 30, 66, NA, 424434,  3
441, 444.9, 5350, 4984, 3858, 2146, 2196, 1857, 785, 711, 41, 83, NA, 21887,  3
442, 445.9, 322824, 63559, 29171, 6512, 19251, 10603, 4068, 3678, 54, 83, NA, 459666,  3
443, 446.9, 3760, 10193, 2162, 2024, 3257, 3981, 1707, 1008, 60, 74, NA, 28092,  3
444, 447.9, 42240, 17001, 6430, 3207, 1174, 1714, 897, 873, 60, 63, NA, 73536,  3
445, 448.9, 2338, 4981, 3034, 5321, 2839, 718, 777, 803, 50, 67, NA, 20811,  3
446, 450.0, 2052, 2814, 1603, 322, 884, 2114, 1033, 1060, 61, 66, NA, 11882,  3
447, 450.9, 135421, 80854, 476, 5832, 845, 2313, 524, 247, 43, 54, NA, 226512,  3
448, 451.9, 36454, 9154, 1603, 5815, 2819, 1634, 1885, 340, 47, 54, NA, 59704,  3
449, 452.9, 118640, 13130, 19793, 7201, 14178, 12851, 4976, 1107, 61, 51, NA, 191876,  3
450, 454.0, 71690, 10256, 3292, 3787, 1246, 824, 422, 244, 41, 56, NA, 91761,  3
451, 454.9, 80142, 4000, 1978, 1340, 1561, 552, 347, 250, 50, 77, NA, 90170,  3
452, 455.9, 181958, 73704, 15464, 19051, 11990, 10166, 3861, 2478, 50, 74, NA, 318672,  3
453, 456.9, 14330, 14235, 3945, 2389, 1568, 3200, 410, 712, 41, 64, NA, 40789,  3
454, 458.0, 63924, 9154, 3458, 998, 2865, 2121, 1359, 257, 53, 60, NA, 84136,  3
455, 458.9, 150323, 67561, 1472, 7382, 2327, 2748, 374, 542, 47, 44, NA, 232729,  3
456, 459.9, 40434, 20729, 844, 979, 1652, 983, 1714, 815, 40, 27, NA, 68150,  3
457, 461.0, 3287, 4156, 1998, 2398, 728, 2683, 834, 770, 47, 35, NA, 16854,  3
458, 461.9, 2762, 10425, 1130, 2942, 1905, 2007, 1117, 754, 44, 30, NA, 23042,  3
459, 462.9, 81897, 28918, 1268, 2158, 3029, 2337, 664, 602, 51, 29, NA, 120873,  3
460, 463.9, 381261, 60993, 25555, 8304, 21873, 11436, 7392, 3752, 61, 44, NA, 520566,  3
461, 464.9, 72107, 39009, 794, 2138, 2056, 940, 1060, 514, 38, 23, NA, 118618,  3
462, 465.9, 408296, 3407, 7102, 13568, 12655, 8322, 3799, 2776, 48, 37, NA, 459925,  3
463, 466.9, 34698, 21990, 1154, 1150, 99, 309, 208, 108, 34, 38, NA, 59716,  3
464, 468.0, 46898, 42906, 19542, 11667, 5474, 4165, 1081, 1367, 26, 43, NA, 133100,  3
465, 468.9, 416307, 155640, 11096, 35552, 6805, 24884, 4717, 2705, 41, 56, NA, 657706,  3
466, 469.9, 26705, 17259, 6669, 1930, 2874, 2720, 1235, 386, 29, 48, NA, 59778,  3
467, 470.9, 16403, 19027, 8717, 1229, 1303, 1568, 840, 216, 41, 61, NA, 49303,  3
468, 471.9, 3798, 9320, 3007, 1657, 965, 1382, 911, 738, 47, 56, NA, 21778,  3
469, 472.9, 73404, 63133, 7715, 8317, 6413, 2901, 1815, 1929, 37, 56, NA, 165627,  3
470, 474.0, 254571, 276866, 45978, 42772, 30987, 21032, 14074, 3645, 30, 51, NA, 689925,  3
471, 474.9, 177661, 87015, 29122, 15865, 10693, 13182, 7885, 4867, 35, 50, NA, 346290,  3
472, 475.9, 38942, 16829, 2886, 3789, 1786, 4622, 3403, 424, 41, 47, NA, 72681,  3
473, 476.9, 568164, 44223, 23715, 20059, 9193, 13579, 6555, 2855, 54, 56, NA, 688343,  3
474, 477.9, 1465192, 135412, 62243, 29894, 41215, 17191, 14686, 3909, 57, 64, NA, 1769742,  3
475, 479.0, 617492, 47329, 60036, 104369, 49754, 22274, 24625, 10690, 57, 78, NA, 936569,  3
476, 479.9, 2736207, 453607, 241877, 112795, 110180, 44214, 31357, 27722, 47, 84, NA, 3757959,  3
477, 480.9, 20967, 27807, 3657, 3353, 5060, 2907, 1667, 1905, 41, 74, NA, 67323,  3
478, 481.9, 34383, 10492, 5217, 1010, 501, 2299, 1667, 1017, 44, 74, NA, 56586,  3
479, 482.9, 38256, 8806, 3485, 3048, 1469, 2893, 1157, 955, 50, 61, NA, 60069,  3
480, 483.9, 93046, 32121, 11974, 6810, 5203, 3638, 1740, 575, 53, 60, NA, 155107,  3
481, 484.9, 49619, 44476, 3983, 911, 1815, 1746, 1112, 1255, 44, 53, NA, 104917,  3
482, 486.0, 51450, 7116, 761, 1642, 2434, 2413, 1934, 1274, 51, 43, NA, 69024,  3
483, 486.9, 44860, 24998, 7770, 4559, 4964, 3847, 2192, 604, 47, 40, NA, 93794,  3
484, 487.9, 92748, 28470, 2430, 2059, 1122, 2868, 1384, 670, 47, 27, NA, 131751,  3
485, 488.9, 5333, 4313, 4270, 813, 1902, 2616, 1600, 394, 64, 44, NA, 21241,  3
486, 490.0, 83031, 16405, 8570, 952, 1625, 1437, 921, 888, 51, 54, NA, 113829,  3
487, 490.9, 37481, 14114, 9372, 7957, 3519, 1500, 1284, 1538, 44, 64, NA, 76765,  3
488, 491.9, 1365360, 141155, 42238, 12008, 12743, 28189, 5933, 2407, 50, 74, NA, 1610033,  3
489, 493.0, 110975, 10948, 2906, 2710, 2975, 2636, 1663, 586, 44, 66, NA, 135399,  3
490, 493.9, 197671, 32055, 19717, 5950, 7098, 8026, 4531, 4035, 51, 66, NA, 279083,  3
491, 494.9, 24294, 21714, 941, 3796, 2411, 1799, 684, 458, 56, 51, NA, 56097,  3
492, 495.9, 36568, 36117, 15117, 10940, 3022, 6618, 1472, 1268, 53, 56, NA, 111122,  3
493, 496.9, 7547, 3912, 6325, 1516, 1051, 1156, 628, 599, 50, 74, NA, 22734,  3
494, 497.9, 221135, 20557, 5177, 4576, 2016, 1403, 1692, 1187, 40, 69, NA, 257743,  3
495, 498.9, 54198, 3701, 1652, 3878, 1419, 1555, 779, 1436, 47, 84, NA, 68618,  3
496, 499.9, 116531, 7984, 11580, 2818, 1281, 2744, 1071, 608, 48, 93, NA, 144617,  3
497, 500.9, 106217, 19451, 5687, 2942, 765, 2096, 1176, 363, 47, 80, NA, 138697,  3
498, 501.9, 98649, 17190, 6303, 5761, 681, 340, 290, 134, 35, 84, NA, 129348,  3
499, 502.9, 146158, 7712, 12380, 7701, 1935, 3011, 1792, 1189, 30, 93, NA, 181878,  3
500, 504.0, 5361, 7167, 4879, 3976, 2415, 3298, 1464, 1056, 35, 87, NA, 29616,  3
501, 504.9, 85468, 34432, 11649, 24511, 4307, 7869, 3452, 3059, 38, 93, NA, 174747,  3
502, 505.9, 72919, 6361, 727, 815, 485, 705, 173, 196, 56, 81, NA, 82381,  3
503, 506.9, 330703, 305604, 10185, 27341, 12034, 7439, 6016, 3653, 43, 54, NA, 702975,  3
504, 507.9, 359542, 36707, 6817, 14905, 10965, 10195, 2473, 2455, 41, 48, NA, 444059,  3
505, 508.9, 6940, 8039, 17020, 3287, 3051, 2944, 1673, 1000, 40, 54, NA, 43954,  3
506, 509.9, 103315, 11550, 3712, 3985, 1148, 509, 401, 197, 29, 66, NA, 124817,  3
507, 511.0, 2300, 17344, 1122, 4128, 1360, 1534, 1975, 1548, 38, 74, NA, 31311,  3
508, 511.9, 4420, 6225, 3952, 746, 525, 1576, 510, 400, 38, 78, NA, 18354,  3
509, 512.9, 186213, 138504, 23557, 16926, 16855, 13111, 4640, 2449, 35, 60, NA, 402255,  3
510, 513.9, 47581, 30079, 6257, 6718, 6063, 3249, 1313, 1036, 43, 51, NA, 102296,  3
511, 514.9, 84189, 44265, 5145, 4059, 3279, 1476, 913, 346, 37, 48, NA, 143672,  3
512, 515.9, 561852, 12442, 3982, 11783, 3982, 2962, 1948, 546, 34, 53, NA, 599497,  3
513, 516.9, 7121, 4965, 1828, 6912, 2832, 1255, 800, 711, 35, 67, NA, 26424,  3
