obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
254, 257.9, 70622, 33200, 11574, 7070, 3147, 5265, 4988, 998, 44, 48, NA, 136864,  X
255, 258.9, 559127, 64236, 71213, 24287, 10623, 10651, 3827, 4811, 48, 57, NA, 748775,  X
256, 259.9, 15512, 18029, 3655, 4080, 922, 1691, 260, 872, 51, 51, NA, 45021,  X
257, 260.9, 7733, 34353, 13279, 1531, 11767, 2246, 2733, 956, 41, 37, NA, 74598,  X
258, 261.9, 2727983, 89336, 7630, 5479, 6035, 5690, 3936, 4819, 34, 23, NA, 2850908,  X
259, 263.0, 1203206, 116526, 25462, 8798, 26395, 7578, 10272, 4619, 29, 4, NA, 1402856,  X
260, 263.9, 319755, 134153, 46801, 19166, 32071, 6596, 6363, 1349, 20, 7, NA, 566254,  X
261, 264.9, 65437, 6517, 3839, 10903, 7905, 3789, 1624, 1721, 37, 16, NA, 101735,  X
262, 265.9, 331779, 50226, 73261, 15671, 11457, 6638, 6066, 1001, 34, 41, NA, 496099,  X
263, 266.9, 26204, 4433, 5439, 4987, 7774, 1302, 1008, 740, 40, 54, NA, 51887,  X
264, 267.9, 349279, 108870, 14312, 67662, 50385, 11994, 4303, 2969, 48, 56, NA, 609774,  X
265, 268.9, 23587, 13113, 1396, 1692, 2523, 2746, 1526, 491, 48, 40, NA, 47074,  X
266, 270.0, 448766, 52970, 15220, 10267, 4188, 4837, 1712, 2411, 51, 27, NA, 540371,  X
267, 270.9, 14103, 6603, 9697, 4961, 6203, 1620, 1199, 733, 50, 29, NA, 45119,  X
268, 271.9, 33312, 14891, 5915, 2857, 6178, 2663, 741, 273, 56, 27, NA, 66830,  X
269, 272.9, 188526, 59970, 3356, 9290, 4310, 6216, 1022, 598, 50, 27, NA, 273288,  X
270, 273.9, 15137, 10761, 2986, 3176, 1597, 2577, 764, 325, 60, 27, NA, 37323,  X
271, 274.9, 10080, 14656, 2611, 3430, 3428, 3953, 1287, 581, 69, 14, NA, 40026,  X
272, 275.9, 27596, 5328, 2095, 6318, 1420, 1702, 729, 269, 70, 24, NA, 45457,  X
273, 276.9, 152000, 23428, 1001, 4594, 2400, 1909, 1698, 432, 66, 26, NA, 187462,  X
274, 277.9, 7746, 5728, 9240, 3282, 1959, 2389, 622, 399, 66, 38, NA, 31365,  X
275, 278.9, 284629, 31468, 3667, 5034, 2919, 3726, 938, 514, 57, 37, NA, 332895,  X
276, 279.9, 26557, 13107, 5812, 1725, 3075, 2523, 1512, 505, 56, 26, NA, 54816,  X
277, 280.9, 16653, 10095, 5859, 1369, 1481, 1286, 1368, 1082, 60, 38, NA, 39193,  X
278, 281.9, 22137, 9798, 2697, 1424, 2300, 1800, 897, 500, 60, 23, NA, 41553,  X
279, 282.9, 5904, 2636, 23108, 130, 1257, 1991, 689, 436, 57, 53, NA, 36151,  X
280, 283.9, 25814, 17295, 5521, 7406, 1914, 1718, 1109, 547, 50, 57, NA, 61324,  X
281, 284.9, 5598, 11997, 477, 2538, 5409, 4859, 1238, 641, 66, 43, NA, 32757,  X
282, 285.9, 8597, 13582, 4104, 4118, 3522, 1460, 1791, 1049, 57, 47, NA, 38223,  X
283, 286.9, 37564, 4225, 2710, 3263, 2194, 1821, 811, 981, 67, 26, NA, 53569,  X
284, 287.9, 20080, 5865, 8112, 1139, 1332, 2472, 1227, 770, 80, 34, NA, 40997,  X
285, 288.9, 8440, 11116, 354, 4234, 2182, 1747, 1150, 518, 67, 41, NA, 29741,  X
286, 289.9, 8385, 3487, 1026, 6802, 2986, 3313, 1075, 552, 83, 48, NA, 27626,  X
287, 290.9, 12908, 5878, 6987, 9908, 4201, 2557, 772, 959, 77, 56, NA, 44170,  X
288, 291.9, 9434, 12212, 11408, 7199, 6008, 2553, 1210, 581, 67, 54, NA, 50605,  X
289, 292.9, 19723, 8837, 4286, 2871, 3560, 1329, 1433, 642, 64, 61, NA, 42681,  X
290, 293.9, 61986, 11123, 7833, 2760, 3361, 1447, 681, 832, 48, 57, NA, 90023,  X
291, 294.9, 3129, 6796, 9091, 2212, 4787, 3005, 2092, 624, 51, 51, NA, 31736,  X
292, 295.9, 115121, 11294, 5873, 7512, 5362, 2904, 1851, 654, 54, 48, NA, 150571,  X
293, 296.9, 75984, 1015, 1719, 870, 522, 1091, 287, 56, 69, 56, NA, 81544,  X
294, 297.9, 19029, 22732, 10036, 1167, 3602, 3016, 1090, 501, 70, 50, NA, 61173,  X
295, 299.0, 20239, 12552, 12804, 1821, 660, 4312, 935, 580, 70, 50, NA, 53903,  X
296, 299.9, 2692, 16633, 15199, 2959, 2887, 1728, 976, 643, 61, 51, NA, 43717,  X
297, 300.9, 14508, 6452, 6379, 6078, 2797, 1401, 952, 331, 44, 53, NA, 38898,  X
298, 301.9, 1147601, 709585, 50187, 28965, 65170, 77149, 27949, 4923, 47, 40, NA, 2111529,  X
299, 302.9, 197104, 8769, 3074, 6112, 1050, 2214, 540, 176, 43, 38, NA, 219039,  X
300, 303.9, 15114, 11076, 3309, 4681, 1622, 2884, 1256, 341, 56, 34, NA, 40283,  X
301, 304.9, 9897, 11889, 1143, 3489, 2337, 2652, 1131, 658, 64, 17, NA, 33196,  X
302, 306.0, 7176, 11810, 1750, 2051, 1967, 2023, 1361, 500, 67, 26, NA, 28638,  X
303, 306.9, 9495, 21686, 3342, 4658, 2721, 1303, 902, 444, 56, 16, NA, 44551,  X
304, 307.9, 8585, 7383, 1999, 2890, 1677, 1939, 1598, 632, 57, 16, NA, 26703,  X
305, 308.9, 28255, 14452, 15609, 5686, 5088, 4062, 876, 593, 54, 29, NA, 74621,  X
306, 309.9, 3578, 20857, 2631, 6489, 3066, 1963, 1489, 490, 48, 35, NA, 40563,  X
307, 310.9, 6520, 5650, 2817, 1914, 914, 2133, 1493, 482, 66, 40, NA, 21923,  X
308, 311.9, 10866, 2121, 4318, 2001, 2370, 1258, 1252, 240, 63, 50, NA, 24426,  X
309, 312.9, 6618, 10723, 2349, 4941, 2763, 3566, 1649, 860, 67, 41, NA, 33469,  X
310, 313.9, 16531, 13430, 1132, 7200, 7739, 1904, 981, 606, 70, 41, NA, 49523,  X
311, 314.9, 13299, 10572, 11947, 3171, 2810, 2826, 799, 511, 64, 48, NA, 45935,  X
312, 315.9, 147252, 60968, 10027, 7385, 12150, 3021, 978, 678, 51, 29, NA, 242459,  X
313, 316.9, 443976, 57969, 23606, 11498, 6157, 14972, 6476, 3043, 48, 30, NA, 567697,  X
314, 317.9, 11363, 15840, 2729, 3095, 2371, 1368, 980, 540, 44, 27, NA, 38286,  X
315, 318.9, 8560, 16873, 3727, 3491, 3954, 2315, 1030, 494, 43, 16, NA, 40444,  X
316, 319.9, 5359, 5917, 6854, 7755, 2128, 2538, 1838, 813, 56, 37, NA, 33202,  X
317, 320.9, 7807, 14972, 6195, 2917, 1538, 1478, 1180, 411, 44, 38, NA, 36498,  X
318, 321.9, 93254, 19915, 13467, 7924, 6465, 10391, 6499, 1054, 61, 44, NA, 158969,  X
319, 322.9, 594670, 84687, 12371, 14717, 4457, 12011, 2712, 3178, 61, 43, NA, 728803,  X
320, 323.9, 14904, 9511, 4497, 6594, 2240, 1626, 875, 365, 56, 37, NA, 40612,  X
321, 324.9, 8645, 8746, 10389, 5337, 1778, 2427, 582, 912, 61, 48, NA, 38816,  X
322, 325.9, 15695, 7536, 7013, 3459, 2869, 3610, 1370, 550, 60, 50, NA, 42102,  X
323, 326.9, 10805, 11788, 4897, 5076, 2769, 3732, 472, 532, 66, 57, NA, 40071,  X
324, 327.9, 36169, 9098, 3858, 2373, 2909, 2722, 1762, 274, 77, 51, NA, 59165,  X
325, 328.9, 15140, 5132, 8666, 5838, 1631, 1954, 808, 826, 77, 54, NA, 39995,  X
326, 329.9, 9068, 29989, 5055, 840, 1509, 1589, 798, 688, 57, 37, NA, 49536,  X
327, 330.9, 25720, 8910, 13431, 1158, 1771, 1754, 1151, 1076, 48, 44, NA, 54971,  X
328, 331.9, 2248, 2252, 4554, 8434, 1727, 2685, 832, 473, 48, 61, NA, 23205,  X
329, 332.9, 20591, 23926, 29526, 2510, 5813, 7610, 982, 629, 51, 53, NA, 91587,  X
330, 333.9, 36742, 9716, 15494, 9606, 6476, 2782, 1134, 343, 57, 77, NA, 82293,  X
331, 334.9, 8721, 18200, 6956, 2822, 2629, 3841, 1359, 633, 64, 64, NA, 45161,  X
332, 335.9, 58166, 11604, 6576, 2497, 1719, 1568, 381, 665, 54, 51, NA, 83176,  X
333, 336.9, 6680, 10214, 12506, 2757, 2424, 2618, 612, 459, 53, 54, NA, 38270,  X
334, 337.9, 20897, 3816, 8941, 3881, 2075, 2212, 1735, 632, 57, 56, NA, 44189,  X
335, 338.9, 14742, 10888, 16827, 1860, 2388, 1222, 1174, 404, 43, 69, NA, 49505,  X
336, 339.9, 3771, 4923, 2680, 1369, 2171, 2386, 2099, 553, 57, 64, NA, 19952,  X
337, 340.9, 20038, 16011, 7792, 4971, 1184, 1885, 1120, 380, 51, 61, NA, 53381,  X
338, 342.0, 8250, 23468, 1435, 3080, 1190, 1837, 460, 615, 44, 37, NA, 40335,  X
339, 342.9, 21927, 21137, 24277, 2258, 3906, 1283, 1120, 342, 41, 35, NA, 76250,  X
340, 343.9, 29055, 9722, 637, 4580, 2969, 2671, 417, 419, 37, 30, NA, 50470,  X
341, 344.9, 38874, 16136, 17716, 5693, 1848, 3859, 1174, 341, 43, 37, NA, 85641,  X
342, 345.9, 916835, 158836, 45233, 4412, 5324, 13325, 7975, 2084, 43, 43, NA, 1154024,  X
343, 346.9, 1186009, 133340, 5723, 8572, 5047, 7375, 5984, 2009, 48, 16, NA, 1354059,  X
344, 347.9, 93380, 54523, 2052, 17705, 6253, 4803, 2430, 1166, 37, 14, NA, 182312,  X
345, 348.9, 401688, 165051, 12519, 55080, 27372, 10530, 3102, 1469, 26, 3, NA, 676811,  X
346, 349.9, 662301, 92429, 69337, 29643, 16431, 9003, 2777, 5412, 23, 14, NA, 887333,  X
347, 350.9, 30077, 13897, 1216, 12269, 2787, 1312, 908, 778, 23, 37, NA, 63244,  X
348, 351.9, 4020, 18463, 14969, 1835, 1776, 1733, 1093, 603, 20, 50, NA, 44492,  X
349, 352.9, 246117, 56876, 1956, 25910, 12902, 17117, 7531, 2219, 38, 48, NA, 370628,  X
350, 353.9, 21375, 13689, 2792, 5615, 4472, 1071, 1777, 1127, 38, 41, NA, 51918,  X
351, 354.9, 17514, 10728, 6646, 1384, 2860, 2576, 1655, 827, 50, 37, NA, 44190,  X
352, 355.9, 20789, 19175, 1420, 3695, 1099, 3172, 1010, 1029, 61, 21, NA, 51389,  X
353, 356.9, 24843, 26237, 5711, 5549, 8752, 6557, 1016, 854, 57, 20, NA, 79519,  X
354, 357.9, 8397, 6035, 2712, 2464, 1008, 2221, 996, 624, 75, 21, NA, 24457,  X
355, 358.9, 6252, 11665, 2469, 2959, 8961, 2431, 1085, 824, 75, 13, NA, 36646,  X
356, 359.9, 19281, 6855, 1801, 2907, 866, 1468, 1391, 875, 74, 23, NA, 35444,  X
357, 360.9, 9396, 20609, 228, 3159, 2878, 2634, 1029, 823, 69, 16, NA, 40756,  X
358, 361.9, 14806, 15585, 4575, 4344, 3244, 3456, 829, 411, 66, 13, NA, 47250,  X
359, 362.9, 41188, 9906, 1046, 928, 954, 2811, 804, 509, 74, 8, NA, 58146,  X
360, 363.9, 12099, 9535, 3062, 11695, 2933, 1984, 1037, 644, 67, 14, NA, 42989,  X
361, 364.9, 4535, 5412, 2665, 2661, 2556, 1968, 1383, 649, 75, 29, NA, 21829,  X
362, 365.9, 18101, 7558, 5570, 6316, 2527, 3001, 1039, 608, 75, 40, NA, 44720,  X
363, 366.9, 12590, 12034, 2566, 2512, 5557, 3200, 1222, 391, 70, 43, NA, 40072,  X
364, 367.9, 37467, 6260, 1929, 3065, 3694, 2876, 1538, 341, 84, 34, NA, 57170,  X
365, 368.9, 15021, 9435, 7388, 4766, 3419, 2022, 1081, 429, 77, 37, NA, 43561,  X
366, 369.9, 9634, 4848, 9221, 3474, 1546, 2853, 1292, 1295, 77, 41, NA, 34163,  X
367, 370.9, 18457, 9193, 2450, 7715, 2158, 2433, 1021, 614, 74, 53, NA, 44041,  X
368, 371.9, 111401, 107645, 8396, 3287, 18069, 4408, 3573, 951, 50, 38, NA, 257730,  X
369, 372.9, 527313, 123298, 4674, 10943, 13277, 11210, 7382, 3353, 48, 17, NA, 701450,  X
370, 373.9, 4520, 6400, 10977, 3707, 3387, 2748, 931, 308, 44, 17, NA, 32978,  X
371, 374.9, 11952, 13373, 4125, 3864, 4537, 1564, 2652, 923, 38, 13, NA, 42990,  X
372, 375.9, 26981, 14720, 3765, 4803, 7575, 2908, 441, 519, 53, 27, NA, 61712,  X
373, 376.9, 16793, 15989, 5029, 1759, 1517, 2758, 1224, 522, 57, 41, NA, 45591,  X
374, 377.9, 48620, 24306, 9478, 3302, 5207, 5704, 4932, 861, 60, 27, NA, 102410,  X
375, 378.9, 13851, 11170, 2955, 9887, 1589, 3985, 1048, 685, 69, 34, NA, 45170,  X
376, 379.9, 46881, 10907, 9153, 3042, 1540, 1865, 1530, 530, 64, 43, NA, 75448,  X
377, 380.9, 15688, 23653, 2102, 2112, 3045, 2234, 905, 517, 60, 34, NA, 50256,  X
378, 381.9, 6349, 19468, 3725, 8095, 3292, 3671, 898, 453, 57, 37, NA, 45951,  X
379, 382.9, 32711, 4622, 4126, 4081, 4674, 4245, 1380, 408, 64, 35, NA, 56247,  X
380, 383.9, 83507, 3404, 7154, 6428, 2618, 1793, 1477, 727, 67, 43, NA, 107108,  X
381, 384.9, 13253, 8976, 4234, 10403, 1687, 2735, 1029, 710, 74, 64, NA, 43027,  X
382, 385.9, 11135, 6386, 8279, 1447, 710, 2664, 1923, 435, 77, 74, NA, 32979,  X
383, 386.9, 4668, 11353, 819, 7624, 4675, 1447, 479, 631, 57, 69, NA, 31696,  X
384, 387.9, 35223, 9730, 3485, 1308, 1593, 3455, 1056, 490, 67, 51, NA, 56340,  X
385, 388.9, 11996, 11275, 2694, 4350, 4113, 2534, 1252, 650, 69, 41, NA, 38864,  X
386, 389.9, 24492, 8415, 9239, 4707, 4910, 2251, 1204, 244, 64, 40, NA, 55462,  X
387, 390.9, 87278, 28168, 13586, 2417, 3587, 4771, 1530, 597, 69, 38, NA, 141934,  X
388, 391.9, 69187, 13117, 7452, 2658, 676, 602, 480, 134, 44, 47, NA, 94306,  X
389, 392.9, 11795, 19352, 10171, 544, 1594, 5538, 1433, 818, 48, 47, NA, 51245,  X
390, 393.9, 61870, 16732, 9185, 2192, 3163, 1002, 479, 333, 37, 41, NA, 94956,  X
391, 394.9, 174511, 40905, 3176, 16635, 19448, 8800, 5285, 1381, 38, 37, NA, 270141,  X
392, 395.9, 4581, 10573, 6744, 6320, 2480, 2626, 3253, 717, 56, 38, NA, 37294,  X
393, 396.9, 3910, 2037, 4555, 3056, 3567, 3579, 1841, 774, 63, 44, NA, 23319,  X
394, 397.9, 10217, 7310, 10150, 2723, 1715, 1882, 1870, 564, 75, 54, NA, 36431,  X
395, 398.9, 4305, 7334, 4533, 1097, 1389, 1674, 901, 553, 74, 61, NA, 21786,  X
396, 399.9, 7906, 6889, 455, 2990, 1784, 2813, 896, 796, 81, 50, NA, 24529,  X
397, 400.9, 6259, 4377, 3378, 5954, 4399, 1412, 1163, 812, 67, 51, NA, 27754,  X
398, 401.9, 4269, 23262, 5412, 3884, 1414, 1378, 1449, 1180, 57, 40, NA, 42248,  X
399, 402.9, 8763, 5683, 3596, 3819, 3380, 2894, 1756, 998, 64, 43, NA, 30889,  X
400, 403.9, 41802, 9372, 19238, 17711, 6364, 2355, 964, 303, 47, 64, NA, 98109,  X
401, 404.9, 13642, 7749, 1704, 7430, 3783, 1425, 1588, 304, 43, 61, NA, 37625,  X
402, 405.9, 8669, 2231, 2865, 3210, 3010, 1482, 1051, 497, 60, 69, NA, 23015,  X
403, 406.9, 7061, 4236, 611, 797, 3184, 1554, 1368, 1318, 61, 54, NA, 20129,  X
404, 407.9, 3674, 11693, 5184, 10057, 2045, 2585, 2982, 1005, 67, 44, NA, 39225,  X
405, 408.9, 15788, 23347, 2087, 1510, 2867, 3609, 1764, 656, 74, 26, NA, 51628,  X
406, 409.9, 297775, 34768, 26442, 22729, 20731, 8724, 4999, 2472, 67, 24, NA, 418640,  X
407, 410.9, 90678, 8556, 10331, 10355, 9210, 8020, 4064, 5892, 67, 43, NA, 147106,  X
408, 411.9, 15901, 8649, 1953, 1418, 2823, 1179, 1422, 900, 69, 29, NA, 34245,  X
409, 412.9, 4603, 1955, 5891, 574, 1152, 1807, 1349, 1399, 75, 54, NA, 18730,  X
410, 413.9, 7047, 15427, 22461, 3130, 2055, 3458, 1652, 1212, 70, 60, NA, 56442,  X
411, 414.9, 54484, 4881, 542, 796, 1073, 740, 289, 89, 61, 43, NA, 62894,  X
412, 415.9, 9669, 8283, 4594, 2346, 1613, 6245, 754, 692, 78, 48, NA, 34196,  X
413, 416.9, 4177, 3870, 2501, 9517, 2600, 4136, 1151, 538, 81, 47, NA, 28490,  X
414, 417.9, 75051, 17563, 6966, 3031, 1133, 569, 315, 294, 64, 37, NA, 104922,  X
415, 418.9, 5484, 14645, 2777, 5165, 1101, 3359, 1372, 1090, 67, 44, NA, 34993,  X
416, 419.9, 22950, 4649, 3181, 1059, 6054, 706, 1206, 655, 50, 44, NA, 40460,  X
417, 420.9, 1342, 6700, 4824, 6405, 2068, 2636, 1951, 732, 43, 43, NA, 26658,  X
418, 421.9, 7797, 8697, 2809, 6745, 4008, 1770, 1543, 595, 60, 44, NA, 33964,  X
419, 422.9, 53133, 13356, 1212, 5258, 1976, 1953, 1090, 946, 56, 43, NA, 78924,  X
420, 423.9, 87844, 29223, 2259, 7010, 2825, 7248, 9447, 2194, 66, 40, NA, 148050,  X
421, 424.9, 6909, 4682, 1665, 2637, 1605, 2144, 3250, 1059, 70, 34, NA, 23951,  X
422, 425.9, 11361, 4745, 3386, 3080, 989, 1895, 1919, 354, 80, 35, NA, 27729,  X
423, 426.9, 6448, 10862, 2379, 7325, 2623, 1278, 2771, 602, 74, 41, NA, 34288,  X
424, 427.9, 3873, 3089, 2027, 1125, 1578, 640, 970, 1112, 64, 51, NA, 14414,  X
425, 428.9, 10338, 4785, 981, 6386, 702, 2669, 1553, 839, 64, 57, NA, 28253,  X
426, 429.9, 8144, 19198, 7155, 5162, 5878, 2015, 1008, 383, 53, 51, NA, 48943,  X
427, 430.9, 31716, 23632, 3347, 2211, 2807, 3008, 1187, 1721, 57, 38, NA, 69629,  X
428, 431.9, 2444, 4463, 8495, 2999, 1657, 1069, 1969, 406, 53, 48, NA, 23502,  X
429, 432.9, 8645, 4465, 2680, 818, 3399, 1995, 758, 676, 54, 38, NA, 23436,  X
430, 433.9, 8015, 7754, 4556, 9573, 1987, 2903, 1102, 698, 63, 47, NA, 36588,  X
431, 434.9, 18249, 6813, 2903, 3801, 3396, 1389, 2027, 1078, 63, 60, NA, 39656,  X
432, 435.9, 5557, 11394, 4046, 2215, 1535, 982, 1172, 322, 61, 47, NA, 27223,  X
433, 436.9, 29146, 22602, 2987, 8614, 1835, 1609, 1435, 922, 41, 50, NA, 69150,  X
434, 437.9, 5814, 18984, 3318, 7193, 4082, 1439, 3169, 667, 29, 40, NA, 44666,  X
435, 438.9, 10131, 5402, 2755, 1458, 2283, 1215, 1136, 432, 34, 38, NA, 24812,  X
436, 439.9, 12879, 12412, 1686, 4692, 3356, 1945, 503, 735, 40, 35, NA, 38208,  X
437, 440.9, 4528, 2789, 3677, 2316, 1072, 2570, 891, 685, 61, 43, NA, 18528,  X
438, 441.9, 14296, 4000, 3880, 2089, 1024, 3700, 1527, 430, 84, 47, NA, 30946,  X
439, 442.9, 14652, 14203, 4322, 1991, 2745, 1437, 1599, 751, 78, 43, NA, 41700,  X
440, 443.9, 12006, 6544, 3985, 1882, 3658, 3228, 1435, 442, 88, 44, NA, 33180,  X
441, 444.9, 4298, 17571, 4305, 3390, 1000, 2846, 1902, 359, 77, 35, NA, 35671,  X
442, 446.0, 4041, 6084, 2941, 1373, 1798, 3910, 984, 961, 77, 29, NA, 22092,  X
443, 446.9, 7811, 13872, 2397, 1033, 1564, 1535, 1521, 821, 80, 23, NA, 30554,  X
444, 447.9, 5202, 26590, 9743, 4932, 5542, 1341, 703, 589, 54, 23, NA, 54642,  X
445, 448.9, 17236, 6532, 6916, 7468, 1286, 3318, 702, 529, 57, 37, NA, 43987,  X
446, 449.9, 10369, 17643, 3604, 4815, 10504, 3789, 3183, 351, 48, 34, NA, 54258,  X
447, 450.9, 35573, 12131, 16742, 5937, 2904, 2514, 2179, 620, 44, 53, NA, 78600,  X
448, 451.9, 17619, 7188, 8160, 2437, 4160, 3116, 1359, 482, 64, 60, NA, 44521,  X
449, 453.0, 14807, 14283, 5192, 3181, 6363, 2493, 1128, 350, 61, 44, NA, 47797,  X
450, 453.9, 11346, 8625, 5227, 1947, 3271, 2200, 1095, 490, 60, 53, NA, 34201,  X
451, 454.9, 6274, 7536, 3346, 1648, 1530, 3096, 1732, 229, 75, 40, NA, 25391,  X
452, 455.9, 83941, 39435, 14007, 1482, 2293, 3508, 1340, 369, 63, 34, NA, 146375,  X
453, 456.9, 1792, 5952, 514, 4008, 7638, 1685, 952, 1052, 67, 29, NA, 23593,  X
454, 457.9, 2897, 3311, 1488, 1024, 1125, 2837, 959, 437, 83, 24, NA, 14078,  X
455, 458.9, 404876, 63024, 11059, 26898, 13673, 7941, 5552, 1846, 69, 26, NA, 534869,  X
456, 459.9, 3167, 18577, 2370, 4748, 1477, 2226, 1569, 394, 75, 24, NA, 34528,  X
457, 460.9, 3442, 8358, 6150, 5972, 1250, 1363, 1606, 555, 63, 40, NA, 28696,  X
458, 461.9, 4157, 9728, 2688, 2904, 2211, 1608, 2102, 1446, 44, 41, NA, 26844,  X
459, 462.9, 256339, 41343, 21829, 6714, 2093, 4505, 2655, 650, 43, 43, NA, 336128,  X
460, 463.9, 24036, 8382, 4726, 4939, 1413, 3920, 941, 567, 53, 51, NA, 48924,  X
461, 464.9, 8422, 6111, 1889, 1406, 1687, 2773, 1153, 341, 69, 38, NA, 23782,  X
462, 465.9, 8497, 13953, 1676, 2296, 3680, 4960, 2024, 610, 81, 29, NA, 37696,  X
463, 467.0, 86618, 15765, 19200, 7047, 2098, 2071, 404, 448, 78, 38, NA, 133651,  X
464, 468.0, 4986, 6669, 1106, 3410, 778, 2045, 1639, 1494, 77, 34, NA, 22127,  X
465, 468.9, 142848, 55910, 21283, 13864, 13624, 14618, 22021, 2244, 70, 37, NA, 286412,  X
466, 470.0, 30514, 13113, 7550, 5235, 1118, 1353, 489, 967, 51, 53, NA, 60339,  X
467, 470.9, 9107, 12311, 1327, 701, 587, 1332, 1029, 328, 57, 29, NA, 26722,  X
468, 471.9, 9887, 1363, 1494, 1617, 1283, 2697, 660, 342, 69, 30, NA, 19343,  X
469, 472.9, 35395, 35950, 6356, 10098, 8160, 3466, 2114, 1117, 60, 30, NA, 102656,  X
470, 473.9, 6728, 5968, 1636, 6761, 6694, 1851, 887, 453, 69, 27, NA, 30978,  X
471, 474.9, 3003, 1125, 691, 589, 1290, 2818, 2233, 599, 91, 35, NA, 12348,  X
472, 475.9, 48228, 45734, 3926, 21806, 6007, 2964, 6055, 1876, 60, 30, NA, 136596,  X
473, 476.9, 35262, 19198, 13309, 8204, 778, 3995, 1853, 675, 61, 41, NA, 83274,  X
474, 477.9, 7445, 4952, 3164, 5999, 5901, 3970, 1279, 632, 66, 41, NA, 33342,  X
475, 478.9, 144939, 75210, 7299, 4004, 5900, 3559, 2430, 1027, 35, 35, NA, 244368,  X
476, 479.9, 4375, 7900, 2954, 1270, 1836, 1987, 1178, 364, 48, 34, NA, 21864,  X
477, 480.9, 6803, 9372, 4777, 5244, 1048, 1322, 1769, 532, 44, 30, NA, 30867,  X
478, 481.9, 636978, 109252, 45684, 70624, 5957, 8898, 6595, 9576, 24, 37, NA, 893564,  X
479, 482.9, 324527, 116179, 23401, 38866, 19040, 24265, 6034, 4807, 37, 48, NA, 557119,  X
480, 483.9, 589616, 43906, 29911, 32920, 14161, 11870, 4830, 6138, 30, 57, NA, 733352,  X
481, 484.9, 6893, 4330, 3461, 6195, 1927, 5012, 1189, 1274, 48, 57, NA, 30281,  X
482, 485.9, 4046, 5060, 5190, 3963, 1481, 2383, 1266, 377, 61, 57, NA, 23766,  X
483, 486.9, 8409, 2144, 138, 2478, 1852, 3371, 3159, 956, 78, 56, NA, 22507,  X
484, 487.9, 101444, 24052, 1436, 1339, 3003, 1665, 1872, 321, 74, 30, NA, 135132,  X
485, 488.9, 12183, 2593, 1705, 2187, 2164, 3683, 1104, 716, 78, 24, NA, 26335,  X
486, 489.9, 3341, 3581, 2077, 1156, 2318, 1690, 1279, 461, 81, 14, NA, 15903,  X
487, 490.9, 5269, 2660, 3495, 3171, 2352, 1855, 1249, 236, 67, 26, NA, 20287,  X
488, 491.9, 7960, 2550, 401, 4470, 2623, 3927, 853, 343, 90, 47, NA, 23127,  X
489, 492.9, 10888, 4362, 4750, 1873, 4472, 2417, 1072, 394, 80, 50, NA, 30228,  X
490, 493.9, 5653, 5593, 469, 5154, 1810, 1967, 1038, 1482, 78, 51, NA, 23166,  X
491, 494.9, 11678, 6010, 4674, 1743, 2448, 3269, 1450, 469, 80, 44, NA, 31741,  X
492, 495.9, 4662, 10902, 5242, 5654, 3397, 3066, 1963, 881, 66, 47, NA, 35767,  X
493, 496.9, 218538, 21766, 7741, 7143, 4696, 2678, 1874, 511, 56, 44, NA, 264947,  X
494, 497.9, 15548, 6772, 6438, 1804, 2096, 1772, 1697, 292, 51, 50, NA, 36419,  X
495, 498.9, 12248, 4907, 6929, 2167, 537, 2678, 1046, 1811, 48, 56, NA, 32323,  X
496, 499.9, 4830, 5202, 3483, 6141, 1577, 1628, 928, 665, 47, 63, NA, 24454,  X
497, 500.9, 8555, 1940, 1500, 3604, 4986, 2557, 1326, 743, 61, 63, NA, 25211,  X
498, 502.0, 145037, 10587, 1608, 3714, 3725, 4145, 1115, 523, 69, 51, NA, 170454,  X
499, 502.9, 6016, 5709, 2425, 1983, 2581, 2402, 1683, 360, 70, 40, NA, 23159,  X
500, 503.9, 9154, 7610, 15450, 1100, 1464, 1599, 1241, 537, 67, 44, NA, 38155,  X
501, 504.9, 18800, 4124, 3099, 3441, 5737, 4113, 1095, 369, 69, 44, NA, 40778,  X
502, 505.9, 17236, 16643, 7417, 4908, 2083, 1454, 969, 556, 53, 54, NA, 51266,  X
503, 506.9, 301844, 23957, 14836, 1693, 5346, 2260, 1977, 351, 38, 56, NA, 352264,  X
504, 507.9, 3415, 7607, 5492, 3515, 819, 1015, 1558, 562, 37, 50, NA, 23983,  X
505, 509.0, 8731, 10782, 10170, 3042, 1884, 1573, 1216, 550, 20, 57, NA, 37948,  X
506, 509.9, 9142, 4698, 7002, 3287, 1638, 1404, 1686, 515, 24, 64, NA, 29372,  X
507, 510.9, 29476, 9433, 2325, 4380, 1725, 893, 1209, 383, 24, 66, NA, 49824,  X
508, 511.9, 4119, 6609, 12972, 5476, 1609, 2062, 1953, 447, 27, 75, NA, 35247,  X
509, 512.9, 17128, 8542, 6795, 3210, 997, 872, 1494, 2125, 24, 75, NA, 41163,  X
510, 513.9, 17438, 4714, 8518, 2434, 1798, 1033, 738, 723, 21, 75, NA, 37396,  X
511, 514.9, 44505, 7836, 7487, 3530, 435, 696, 355, 104, 17, 83, NA, 64948,  X
512, 515.9, 21076, 5938, 3968, 922, 1209, 1458, 521, 416, 21, 69, NA, 35508,  X
