obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
252, 254.9, 36668, 13309, 8232, 5347, 4685, 3234, 2545, 985, 56, 38, NA, 75005,  X
253, 255.9, 20805, 42795, 23780, 3397, 9677, 3011, 3305, 2433, 53, 41, NA, 109203,  X
254, 256.9, 160363, 2229, 1732, 735, 6330, 2968, 4495, 374, 63, 44, NA, 179226,  X
255, 257.9, 24582, 31781, 1741, 5850, 11643, 2089, 1094, 1256, 54, 48, NA, 80036,  X
256, 258.9, 362159, 11192, 23101, 24954, 26287, 27114, 10534, 3338, 67, 50, NA, 488679,  X
257, 259.9, 32118, 13241, 9089, 4340, 1211, 1849, 1796, 1552, 74, 54, NA, 65196,  X
258, 260.9, 1649301, 154411, 12702, 25326, 20329, 6700, 7264, 1760, 47, 54, NA, 1877793,  X
259, 261.9, 109766, 24143, 3589, 6156, 1647, 2017, 1090, 944, 47, 61, NA, 149352,  X
260, 262.9, 108744, 12758, 4002, 7693, 13752, 2942, 1916, 1577, 35, 54, NA, 153384,  X
261, 263.9, 7763, 3899, 10246, 6742, 2387, 4602, 4072, 2344, 44, 61, NA, 42055,  X
262, 264.9, 964978, 17545, 4917, 21064, 12373, 18339, 5218, 3570, 67, 69, NA, 1048004,  X
263, 265.9, 17475, 14940, 3145, 1073, 2954, 4397, 1306, 854, 81, 66, NA, 46144,  X
264, 266.9, 140402, 44555, 11442, 7182, 3717, 7536, 1276, 1397, 81, 64, NA, 217507,  X
265, 267.9, 122729, 12190, 2620, 1866, 1671, 2726, 2264, 1162, 78, 48, NA, 147228,  X
266, 268.9, 16169, 14625, 1915, 9966, 4074, 3886, 1360, 878, 67, 47, NA, 52873,  X
267, 269.9, 23275, 3453, 731, 1724, 3477, 3825, 2476, 1613, 78, 48, NA, 40574,  X
268, 270.9, 3171, 2647, 3002, 3740, 3279, 4117, 1365, 1205, 91, 54, NA, 22526,  X
269, 271.9, 142293, 16961, 783, 3422, 2220, 3368, 2078, 1493, 93, 51, NA, 172618,  X
270, 272.9, 3585, 10186, 5460, 2832, 2986, 1795, 1074, 1589, 88, 53, NA, 29507,  X
271, 273.9, 5688, 5470, 449, 738, 736, 3435, 3601, 1391, 84, 48, NA, 21508,  X
272, 274.9, 12098, 5110, 5506, 5981, 5162, 4836, 6849, 950, 80, 48, NA, 46492,  X
273, 275.9, 5646, 16900, 4350, 4153, 3706, 4938, 1969, 1067, 81, 53, NA, 42729,  X
274, 276.9, 298642, 184483, 12930, 83853, 35418, 12883, 11853, 6086, 75, 50, NA, 646148,  X
275, 277.9, 727862, 15506, 10461, 11666, 22562, 11567, 11006, 4455, 69, 61, NA, 815085,  X
276, 278.9, 3851, 9236, 1199, 1265, 2483, 3360, 4455, 530, 69, 47, NA, 26379,  X
277, 279.9, 11419, 9054, 8682, 5953, 4165, 2378, 1372, 1887, 64, 54, NA, 44910,  X
278, 280.9, 412105, 40829, 4446, 15576, 10469, 12794, 5917, 4179, 80, 53, NA, 506315,  X
279, 281.9, 12585, 14725, 7310, 4694, 3269, 6540, 3971, 1325, 77, 54, NA, 54419,  X
280, 282.9, 153156, 40723, 12944, 3693, 2009, 2801, 2345, 1859, 57, 63, NA, 219530,  X
281, 283.9, 7832, 36913, 9423, 3648, 1877, 4146, 1990, 4815, 56, 53, NA, 70644,  X
282, 284.9, 68210, 50256, 8849, 5714, 2843, 4950, 2952, 761, 47, 51, NA, 144535,  X
283, 285.9, 11045, 11320, 3781, 5930, 3044, 3247, 1816, 2027, 43, 51, NA, 42210,  X
284, 286.9, 24081, 36335, 11739, 11121, 3386, 3042, 2930, 508, 43, 54, NA, 93142,  X
285, 287.9, 30004, 17344, 2849, 3231, 2401, 2144, 7461, 3530, 44, 54, NA, 68964,  X
286, 288.9, 315373, 15542, 6919, 14774, 4952, 20870, 14475, 11948, 63, 60, NA, 404853,  X
287, 289.9, 3308, 7854, 814, 3019, 1187, 3826, 2580, 891, 70, 54, NA, 23479,  X
288, 290.9, 332179, 11354, 3930, 6972, 3255, 2093, 2122, 1428, 78, 56, NA, 363333,  X
289, 291.9, 6543, 6818, 4284, 2721, 1522, 3116, 3962, 2575, 87, 63, NA, 31541,  X
290, 292.9, 605129, 260010, 10980, 38317, 18484, 10432, 8600, 6119, 60, 53, NA, 958071,  X
291, 293.9, 213673, 34599, 15188, 2095, 6940, 8324, 9734, 8091, 54, 54, NA, 298644,  X
292, 294.9, 136494, 63908, 6841, 1305, 2763, 6252, 2487, 2812, 53, 40, NA, 222862,  X
293, 295.9, 62302, 27739, 5977, 3676, 2918, 6880, 3050, 4049, 50, 30, NA, 116591,  X
294, 296.9, 121986, 30935, 11955, 8397, 3124, 4263, 5138, 1615, 60, 41, NA, 187413,  X
295, 297.9, 110446, 4655, 7263, 3661, 3881, 2462, 2756, 1243, 57, 51, NA, 136367,  X
296, 298.9, 8451, 11278, 8388, 4990, 2889, 3920, 3830, 1760, 63, 67, NA, 45506,  X
297, 299.9, 131481, 26980, 11460, 9016, 2668, 3242, 2716, 3045, 54, 77, NA, 190608,  X
298, 300.9, 316274, 7920, 4536, 1121, 691, 1113, 1617, 1131, 53, 78, NA, 334403,  X
299, 301.9, 426250, 84916, 5225, 4305, 2061, 4405, 2226, 3771, 43, 56, NA, 533159,  X
300, 302.9, 24222, 4895, 1510, 2467, 711, 559, 645, 261, 34, 54, NA, 35270,  X
301, 303.9, 450529, 16508, 19586, 3249, 6958, 14401, 14642, 7876, 50, 56, NA, 533749,  X
302, 304.9, 745806, 40940, 55280, 38046, 11894, 12356, 14756, 2458, 51, 63, NA, 921536,  X
303, 305.9, 2584, 2330, 1306, 3243, 1827, 5730, 1861, 2909, 78, 77, NA, 21790,  X
304, 306.9, 51167, 35934, 14786, 12271, 13178, 22074, 7924, 3868, 94, 70, NA, 161202,  X
305, 307.9, 88014, 14010, 1458, 1717, 560, 861, 699, 567, 75, 61, NA, 107886,  X
306, 308.9, 25099, 20805, 6281, 1445, 5480, 4852, 3058, 1010, 81, 47, NA, 68030,  X
307, 309.9, 3245, 3289, 478, 4492, 979, 3404, 2333, 1466, 74, 50, NA, 19686,  X
308, 310.9, 2655, 5689, 3844, 928, 2093, 3324, 3848, 1669, 74, 51, NA, 24050,  X
309, 311.9, 99521, 7887, 6790, 2444, 2909, 2216, 1451, 800, 81, 63, NA, 124018,  X
310, 312.9, 8668, 21348, 4760, 7163, 3631, 4918, 778, 1280, 80, 67, NA, 52546,  X
311, 313.9, 5594, 8140, 5141, 2211, 465, 5139, 1649, 2552, 78, 66, NA, 30891,  X
312, 314.9, 2157, 1425, 4680, 6737, 1058, 3598, 1797, 1751, 78, 80, NA, 23203,  X
313, 315.9, 14509, 24035, 12823, 5255, 4489, 4486, 1511, 1033, 77, 75, NA, 68141,  X
314, 316.9, 240295, 41827, 14971, 8582, 11391, 11831, 8580, 7470, 78, 75, NA, 344947,  X
315, 317.9, 49331, 54934, 19562, 5698, 2976, 7055, 1194, 1818, 66, 70, NA, 142568,  X
316, 318.9, 249250, 73651, 9699, 17802, 13213, 13133, 9670, 3520, 57, 53, NA, 389938,  X
317, 319.9, 4754, 7249, 945, 1888, 1121, 1949, 1031, 1655, 64, 48, NA, 20592,  X
318, 320.9, 12436, 17351, 1675, 1337, 2522, 8836, 1898, 4338, 74, 37, NA, 50393,  X
319, 321.9, 120726, 26068, 5050, 2447, 2025, 7180, 1917, 669, 81, 29, NA, 166082,  X
320, 322.9, 12548, 14975, 4224, 1722, 636, 3542, 3311, 1631, 84, 30, NA, 42589,  X
321, 323.9, 93488, 40237, 8206, 2595, 2458, 5403, 2377, 3807, 78, 29, NA, 158571,  X
322, 324.9, 188266, 31367, 1876, 906, 3298, 4552, 3096, 2139, 64, 26, NA, 235500,  X
323, 325.9, 53629, 60953, 1893, 8793, 4134, 6312, 1697, 1727, 56, 23, NA, 139138,  X
324, 326.9, 27233, 36665, 7963, 4555, 21758, 4173, 2680, 2711, 50, 17, NA, 107738,  X
325, 327.9, 84053, 165778, 47402, 17889, 14687, 12039, 13479, 5089, 41, 23, NA, 360416,  X
326, 328.9, 163313, 71959, 44688, 9612, 12135, 4867, 2277, 3186, 29, 43, NA, 312037,  X
327, 329.9, 104163, 47946, 9060, 22650, 7521, 12226, 9883, 6894, 34, 53, NA, 220343,  X
328, 330.9, 101650, 9405, 5481, 2078, 3514, 4156, 4053, 1042, 43, 61, NA, 131379,  X
329, 331.9, 6597, 11753, 3667, 1778, 2806, 3545, 2356, 2042, 56, 60, NA, 34544,  X
330, 332.9, 9374, 3585, 1109, 838, 1790, 2051, 3259, 1863, 80, 51, NA, 23869,  X
331, 333.9, 22207, 19596, 1070, 381, 3774, 2445, 3569, 521, 78, 34, NA, 53563,  X
332, 334.9, 9092, 20312, 5623, 1666, 1337, 4680, 1323, 1590, 75, 29, NA, 45623,  X
333, 335.9, 12542, 12365, 3666, 5639, 3998, 4034, 1679, 840, 75, 35, NA, 44763,  X
334, 336.9, 452368, 240838, 23141, 31313, 12119, 24952, 4402, 5125, 57, 30, NA, 794258,  X
335, 337.9, 145183, 10509, 10045, 2737, 2832, 4327, 2812, 3244, 63, 54, NA, 181689,  X
336, 338.9, 6981, 15067, 4251, 406, 4620, 2735, 1766, 1620, 61, 51, NA, 37446,  X
337, 339.9, 109162, 22855, 31921, 46265, 12548, 15499, 9165, 3568, 60, 61, NA, 250983,  X
338, 340.9, 47151, 64459, 2938, 6736, 7906, 4343, 8353, 2072, 56, 57, NA, 143958,  X
339, 341.9, 62976, 7466, 9312, 1642, 6487, 3608, 2548, 3156, 56, 56, NA, 97195,  X
340, 342.9, 73738, 11965, 3993, 6945, 2764, 3890, 3811, 1488, 60, 64, NA, 108594,  X
341, 343.9, 32359, 8829, 3784, 3989, 2693, 2607, 1762, 1629, 57, 54, NA, 57652,  X
342, 344.9, 65579, 13455, 3353, 4871, 4469, 3039, 4187, 833, 66, 66, NA, 99786,  X
343, 345.9, 126718, 51490, 7362, 19653, 21329, 22829, 9774, 3903, 69, 60, NA, 263058,  X
344, 346.9, 157922, 103095, 11509, 21267, 40624, 19812, 10425, 4136, 67, 53, NA, 368790,  X
345, 347.9, 88421, 16931, 4799, 6432, 16877, 3990, 2555, 2044, 67, 44, NA, 142049,  X
346, 348.9, 115357, 36742, 11493, 21662, 8889, 24988, 18008, 9313, 77, 47, NA, 246452,  X
347, 349.9, 76053, 32593, 1555, 6152, 2854, 2554, 1032, 4018, 61, 43, NA, 126811,  X
348, 350.9, 21169, 19081, 2414, 2883, 6961, 3808, 1508, 2555, 63, 41, NA, 60379,  X
349, 351.9, 1022215, 302279, 53850, 9386, 23940, 20176, 18553, 7692, 53, 38, NA, 1458091,  X
350, 352.9, 225050, 89268, 28482, 13233, 7408, 15105, 13831, 6210, 43, 35, NA, 398587,  X
351, 353.9, 1632717, 323183, 182169, 56705, 43312, 95407, 39928, 14146, 51, 43, NA, 2387567,  X
352, 354.9, 96596, 7732, 661, 2101, 1584, 2101, 1316, 1033, 54, 47, NA, 113124,  X
353, 355.9, 31862, 12281, 10345, 15437, 14708, 5061, 11052, 1897, 63, 57, NA, 102643,  X
354, 356.9, 214092, 285312, 47491, 30778, 30128, 38615, 12145, 6724, 61, 54, NA, 665285,  X
355, 357.9, 446090, 133497, 14307, 16094, 30408, 12433, 14893, 4995, 54, 44, NA, 672717,  X
356, 358.9, 60936, 3279, 663, 897, 793, 1165, 1386, 1688, 56, 47, NA, 70807,  X
357, 359.9, 27147, 40706, 6357, 7427, 12708, 4692, 6072, 2165, 53, 37, NA, 107274,  X
358, 360.9, 140704, 132795, 18213, 22663, 14297, 26978, 8296, 2621, 56, 37, NA, 366567,  X
359, 361.9, 1322736, 27815, 12584, 12505, 17344, 8528, 2678, 1650, 64, 44, NA, 1405840,  X
360, 362.9, 20509, 26347, 549, 779, 2508, 1309, 409, 513, 50, 26, NA, 52923,  X
361, 363.9, 7517, 16395, 3146, 3691, 830, 3272, 2069, 1557, 53, 29, NA, 38477,  X
362, 364.9, 114576, 8617, 13833, 5504, 3942, 5329, 1806, 514, 54, 44, NA, 154121,  X
363, 365.9, 101004, 20250, 1750, 10524, 3124, 6594, 2630, 1220, 56, 43, NA, 147096,  X
364, 366.9, 133151, 22150, 9484, 2005, 2325, 1569, 7055, 1087, 54, 64, NA, 178826,  X
365, 367.9, 57671, 40206, 5931, 8911, 4129, 3798, 2380, 2434, 48, 64, NA, 125460,  X
366, 368.9, 14207, 11029, 2513, 1497, 2923, 5258, 4531, 1665, 54, 50, NA, 43623,  X
367, 369.9, 111747, 8134, 2046, 2517, 3108, 6568, 2147, 1592, 63, 44, NA, 137859,  X
368, 370.9, 55503, 34694, 3440, 3836, 3201, 3452, 4858, 1652, 69, 37, NA, 110636,  X
369, 371.9, 8670, 19516, 4192, 3494, 8096, 2591, 2322, 2216, 74, 35, NA, 51097,  X
370, 372.9, 200858, 112477, 41850, 23069, 30162, 52793, 13593, 10135, 70, 40, NA, 484937,  X
371, 373.9, 14210, 5723, 1143, 1520, 1088, 4314, 2606, 2887, 70, 40, NA, 33491,  X
372, 374.9, 265919, 44556, 13674, 22502, 10281, 17645, 3775, 3464, 81, 50, NA, 381816,  X
373, 375.9, 470182, 144647, 7389, 5113, 3094, 11158, 9515, 3446, 78, 38, NA, 654544,  X
374, 376.9, 84946, 135955, 26056, 7183, 17783, 12169, 5903, 2736, 63, 34, NA, 292731,  X
375, 377.9, 411151, 6184, 21137, 19996, 26133, 10778, 5735, 6308, 56, 47, NA, 507422,  X
376, 378.9, 10992, 15467, 1583, 7146, 8463, 4253, 2497, 1719, 54, 43, NA, 52120,  X
377, 379.9, 229939, 46981, 25108, 14776, 6005, 1968, 3633, 703, 44, 63, NA, 329113,  X
378, 380.9, 1822230, 185582, 86865, 18516, 104121, 53349, 50526, 8448, 54, 66, NA, 2329637,  X
379, 381.9, 394420, 16769, 2269, 2390, 5341, 1467, 2034, 630, 43, 51, NA, 425320,  X
380, 382.9, 21228, 7042, 4097, 2006, 1718, 3396, 658, 1614, 47, 54, NA, 41759,  X
381, 383.9, 881200, 300934, 69132, 32839, 31343, 14416, 14292, 8006, 50, 47, NA, 1352162,  X
382, 384.9, 62188, 10752, 19406, 6924, 3773, 3052, 3140, 1490, 41, 61, NA, 110725,  X
383, 385.9, 14153, 7365, 3516, 2364, 3470, 3985, 1874, 1855, 56, 66, NA, 38582,  X
384, 386.9, 131223, 21950, 9690, 7863, 7927, 5022, 2237, 1438, 48, 66, NA, 187350,  X
385, 387.9, 625450, 58566, 32937, 20001, 51574, 14639, 5960, 9279, 61, 67, NA, 818406,  X
386, 388.9, 47794, 40283, 5709, 4397, 2840, 6238, 5839, 678, 66, 50, NA, 113778,  X
387, 389.9, 62793, 37526, 4841, 4880, 1481, 7310, 1819, 1498, 60, 44, NA, 122148,  X
388, 390.9, 30186, 38711, 1995, 9797, 19544, 3954, 3961, 1328, 54, 35, NA, 109476,  X
389, 391.9, 39094, 8334, 8378, 1456, 1195, 689, 195, 79, 43, 44, NA, 59420,  X
390, 392.9, 66228, 33407, 19013, 2387, 2394, 7430, 2759, 2279, 43, 53, NA, 135897,  X
391, 393.9, 2344236, 104936, 22580, 18368, 19261, 10171, 9270, 4492, 35, 56, NA, 2533314,  X
392, 394.9, 39349, 41020, 4394, 26138, 34646, 31702, 7969, 3511, 51, 60, NA, 188729,  X
393, 395.9, 440918, 326992, 4624, 38663, 9840, 9695, 11397, 3059, 48, 40, NA, 845188,  X
394, 396.9, 8875, 4406, 5629, 5050, 6704, 3585, 2023, 1022, 54, 43, NA, 37294,  X
395, 397.9, 12188, 6650, 8820, 4300, 2367, 1858, 1973, 962, 57, 56, NA, 39118,  X
396, 398.9, 6881, 8154, 5915, 1333, 3591, 3013, 1885, 1169, 48, 63, NA, 31941,  X
397, 399.9, 121879, 25076, 7265, 4703, 12717, 3455, 2837, 717, 60, 69, NA, 178649,  X
398, 400.9, 7751, 24589, 7463, 777, 2125, 3274, 3085, 2632, 50, 61, NA, 51696,  X
399, 401.9, 100328, 24863, 6178, 3684, 3506, 4333, 3410, 839, 53, 50, NA, 147141,  X
400, 402.9, 4167, 8700, 2104, 2856, 3514, 3397, 1972, 2015, 56, 44, NA, 28725,  X
401, 403.9, 4996, 8088, 5473, 3696, 3043, 6620, 3472, 2913, 69, 50, NA, 38301,  X
402, 404.9, 3364, 3311, 9720, 6442, 1366, 2354, 1610, 1912, 74, 69, NA, 30079,  X
403, 405.9, 14677, 10531, 4619, 8112, 13455, 2542, 1720, 1143, 70, 75, NA, 56799,  X
404, 406.9, 4348, 9732, 3297, 4605, 10800, 3860, 2178, 3839, 69, 75, NA, 42659,  X
405, 407.9, 42132, 13945, 5843, 1523, 959, 919, 555, 463, 50, 75, NA, 66339,  X
406, 408.9, 1738, 8416, 5782, 822, 1501, 1196, 4556, 3092, 47, 61, NA, 27103,  X
407, 409.9, 123580, 22480, 11258, 1903, 3315, 7854, 1537, 336, 53, 57, NA, 172263,  X
408, 410.9, 148258, 63834, 11304, 10766, 10081, 5756, 3418, 2245, 41, 56, NA, 255662,  X
409, 411.9, 200159, 73334, 16107, 56761, 24860, 22757, 12392, 4679, 54, 57, NA, 411049,  X
410, 412.9, 4144, 3528, 3273, 1895, 2344, 3603, 3260, 2039, 69, 57, NA, 24086,  X
411, 413.9, 32564, 84668, 5728, 3595, 7116, 6444, 1446, 849, 57, 47, NA, 142410,  X
412, 414.9, 965984, 20706, 8366, 25875, 9191, 6763, 13325, 6915, 64, 60, NA, 1057125,  X
413, 415.9, 445435, 67646, 8098, 14392, 4385, 3141, 12625, 5302, 50, 51, NA, 561024,  X
414, 416.9, 280096, 80006, 8135, 8017, 8915, 5496, 7741, 1658, 29, 41, NA, 400064,  X
415, 417.9, 246884, 76102, 1658, 8101, 2215, 3317, 1155, 1934, 24, 43, NA, 341366,  X
416, 418.9, 43382, 39666, 10460, 7524, 6045, 4511, 5148, 4420, 20, 34, NA, 121156,  X
417, 419.9, 336467, 151088, 18216, 4146, 4703, 6824, 5939, 11562, 21, 26, NA, 538945,  X
418, 420.9, 7029, 3798, 3214, 3212, 1294, 1638, 4167, 760, 30, 41, NA, 25112,  X
419, 421.9, 2948, 8495, 4202, 2301, 4152, 2000, 3000, 1510, 43, 53, NA, 28608,  X
420, 422.9, 101652, 9606, 1399, 1816, 1928, 6790, 3671, 788, 63, 47, NA, 127650,  X
421, 423.9, 80167, 58964, 19705, 3067, 8656, 3342, 3663, 2715, 63, 54, NA, 180279,  X
422, 424.9, 4143, 12562, 4952, 4571, 7080, 2257, 3553, 964, 60, 48, NA, 40082,  X
423, 425.9, 2473, 8365, 1062, 1779, 2047, 1086, 3682, 1378, 56, 43, NA, 21872,  X
424, 426.9, 9635, 16535, 3454, 2890, 10114, 2049, 6242, 714, 40, 44, NA, 51633,  X
425, 427.9, 72476, 5430, 1225, 1310, 2380, 3233, 2713, 2196, 61, 41, NA, 90963,  X
426, 428.9, 7790, 9254, 3033, 3419, 5252, 1743, 2631, 1195, 61, 40, NA, 34317,  X
427, 429.9, 49788, 20539, 6764, 13276, 2784, 2998, 3914, 684, 57, 51, NA, 100747,  X
428, 430.9, 29832, 13288, 5289, 5788, 2378, 3073, 4684, 2107, 61, 60, NA, 66439,  X
429, 431.9, 11171, 33204, 7211, 19745, 5248, 4796, 3548, 596, 47, 69, NA, 85519,  X
430, 432.9, 26864, 18639, 4719, 6925, 3145, 5584, 4149, 2543, 51, 69, NA, 72568,  X
431, 433.9, 699683, 265623, 87462, 105867, 11266, 13254, 12873, 3332, 41, 67, NA, 1199360,  X
432, 434.9, 25429, 7820, 1312, 8332, 1759, 4041, 2352, 2306, 47, 70, NA, 53351,  X
433, 435.9, 6918, 6674, 7232, 12851, 4380, 5021, 2769, 1397, 53, 77, NA, 47242,  X
434, 436.9, 376381, 15933, 7502, 6740, 1686, 6125, 3698, 1639, 54, 80, NA, 419704,  X
435, 437.9, 48602, 13993, 2859, 1152, 3262, 615, 1303, 197, 56, 69, NA, 71983,  X
436, 438.9, 108727, 27553, 7541, 5068, 2564, 1867, 2618, 3469, 41, 64, NA, 159407,  X
437, 439.9, 78070, 39509, 2235, 2124, 2781, 955, 753, 190, 21, 41, NA, 126617,  X
438, 440.9, 51874, 133145, 10112, 4849, 4348, 2556, 3871, 1492, 1, 26, NA, 212247,  X
439, 441.9, 2868, 3735, 3105, 1844, 5574, 7541, 3683, 1228, 27, 27, NA, 29578,  X
440, 442.9, 9685, 6061, 9961, 2832, 6809, 4218, 1725, 2075, 43, 34, NA, 43366,  X
441, 443.9, 1959, 6582, 1253, 1077, 2036, 3137, 4233, 1533, 69, 40, NA, 21810,  X
442, 444.9, 6271, 3346, 4747, 1961, 5267, 3152, 2069, 657, 100, 56, NA, 27470,  X
443, 445.9, 94882, 17016, 1281, 2042, 3412, 5872, 6912, 920, 90, 48, NA, 132337,  X
444, 446.9, 200388, 8058, 7568, 4086, 6350, 9032, 5506, 1388, 96, 44, NA, 242376,  X
445, 447.9, 99490, 20516, 1496, 7633, 5931, 5275, 2653, 2145, 90, 48, NA, 145139,  X
446, 448.9, 454255, 58159, 14627, 14457, 22767, 19156, 36317, 10904, 87, 41, NA, 630642,  X
447, 449.9, 8476, 3992, 3994, 2381, 4229, 5046, 1961, 3569, 90, 54, NA, 33648,  X
448, 450.9, 1745, 6890, 2227, 2904, 1919, 6337, 2033, 2507, 91, 51, NA, 26562,  X
449, 451.9, 15429, 20790, 8203, 2429, 2289, 5303, 925, 3228, 91, 53, NA, 58596,  X
450, 452.9, 11513, 3151, 2469, 1942, 1535, 4776, 2600, 1169, 100, 57, NA, 29155,  X
451, 453.9, 2660, 6038, 2092, 3100, 2748, 5280, 1887, 809, 100, 54, NA, 24614,  X
452, 454.9, 117723, 74818, 5586, 13747, 8094, 9504, 3718, 2115, 87, 50, NA, 235305,  X
453, 455.9, 11823, 7606, 2688, 4594, 4119, 1746, 2684, 5322, 83, 53, NA, 40582,  X
454, 456.9, 2648, 12786, 3746, 5751, 3558, 2177, 2780, 910, 64, 54, NA, 34356,  X
455, 457.9, 13196, 6468, 3374, 3901, 6336, 4409, 1558, 2223, 61, 54, NA, 41465,  X
456, 458.9, 257142, 73989, 5904, 20196, 16970, 13986, 17422, 7275, 63, 56, NA, 412884,  X
457, 459.9, 10600, 6441, 2673, 1257, 3671, 2787, 1669, 941, 70, 53, NA, 30039,  X
458, 460.9, 10114, 3235, 7706, 3541, 4881, 5810, 1119, 1201, 83, 56, NA, 37607,  X
459, 461.9, 3134, 9325, 4397, 2969, 5776, 5159, 2922, 1818, 83, 56, NA, 35500,  X
460, 462.9, 8853, 8477, 480, 1263, 2705, 1965, 2749, 1516, 87, 50, NA, 28008,  X
461, 463.9, 17143, 16799, 2976, 11358, 4004, 3443, 2641, 1562, 78, 54, NA, 59926,  X
462, 464.9, 11674, 4393, 2556, 3013, 3099, 4089, 2096, 1476, 80, 50, NA, 32396,  X
463, 465.9, 1447919, 57741, 289323, 143009, 69695, 48856, 71884, 16329, 67, 67, NA, 2144756,  X
464, 466.9, 1618337, 150630, 31743, 22266, 27649, 17949, 20727, 20071, 60, 77, NA, 1909372,  X
465, 467.9, 23290, 6768, 1945, 3759, 1620, 3124, 1762, 1129, 67, 75, NA, 43397,  X
466, 468.9, 8921, 13144, 5286, 2356, 5167, 4846, 2168, 986, 63, 70, NA, 42874,  X
467, 469.9, 11803, 24314, 6911, 6183, 3684, 4213, 1937, 1039, 64, 53, NA, 60084,  X
468, 470.9, 6873, 10319, 3258, 3129, 7762, 4461, 2410, 1845, 75, 53, NA, 40057,  X
469, 471.9, 123659, 10477, 5166, 1650, 3252, 2640, 1989, 1385, 69, 51, NA, 150218,  X
470, 472.9, 66882, 51941, 7928, 10537, 5906, 9155, 1916, 1078, 63, 50, NA, 155343,  X
471, 473.9, 5960, 22472, 5057, 1441, 4886, 2200, 1579, 658, 60, 43, NA, 44253,  X
472, 474.9, 7529, 3327, 6729, 2375, 1357, 1781, 1383, 916, 53, 57, NA, 25397,  X
473, 475.9, 5142, 4142, 5390, 3615, 3879, 3720, 2007, 1249, 60, 64, NA, 29144,  X
474, 476.9, 3673, 6439, 5765, 4335, 3378, 3592, 2377, 982, 64, 74, NA, 30541,  X
475, 477.9, 5608, 12972, 3176, 4826, 2368, 1806, 2204, 1515, 66, 80, NA, 34475,  X
476, 478.9, 1573, 9403, 2776, 2862, 3274, 2400, 4233, 2149, 67, 67, NA, 28670,  X
477, 479.9, 113092, 2751, 4290, 1848, 717, 2273, 2096, 1505, 66, 70, NA, 128572,  X
478, 480.9, 27843, 9736, 2970, 150, 720, 1119, 393, 304, 57, 61, NA, 43235,  X
479, 481.9, 2220, 5162, 1926, 1705, 4286, 2130, 1514, 743, 67, 60, NA, 19686,  X
480, 482.9, 983, 5471, 3771, 1698, 2744, 2290, 1865, 789, 69, 61, NA, 19611,  X
481, 483.9, 4086, 5734, 2606, 1893, 1454, 3068, 1371, 776, 70, 53, NA, 20988,  X
482, 484.9, 6586, 11860, 2467, 1151, 3703, 4722, 1179, 797, 83, 50, NA, 32465,  X
483, 485.9, 38734, 11363, 2068, 3553, 6240, 4374, 2093, 2568, 81, 48, NA, 70993,  X
484, 486.9, 3615, 4888, 3988, 3761, 1349, 2790, 932, 2763, 81, 53, NA, 24086,  X
485, 487.9, 6405, 6486, 2197, 2858, 3050, 4311, 2445, 739, 83, 51, NA, 28491,  X
486, 488.9, 2684, 4245, 1063, 984, 3262, 3927, 841, 1176, 91, 51, NA, 18182,  X
487, 489.9, 1428682, 31400, 10459, 6147, 4952, 10999, 9842, 3960, 91, 54, NA, 1506441,  X
488, 490.9, 278, 3016, 1704, 848, 2349, 3130, 1624, 1121, 100, 43, NA, 14070,  X
489, 491.9, 7054, 7464, 5218, 2829, 1786, 2740, 3145, 1198, 93, 50, NA, 31434,  X
490, 492.9, 6413, 4807, 4751, 2690, 3687, 849, 1504, 1879, 70, 63, NA, 26580,  X
491, 493.9, 4191, 8324, 1569, 2255, 4267, 3305, 1267, 1181, 74, 60, NA, 26359,  X
492, 494.9, 43219, 10682, 9584, 3457, 3180, 1955, 1896, 1399, 53, 67, NA, 75372,  X
493, 495.9, 4985, 6063, 2472, 1298, 2415, 7537, 2544, 1201, 67, 57, NA, 28515,  X
494, 496.9, 8333, 4725, 3100, 3273, 5572, 6670, 2048, 789, 90, 51, NA, 34510,  X
495, 497.9, 628633, 82050, 30398, 40704, 35642, 36843, 19006, 20564, 88, 56, NA, 893840,  X
496, 498.9, 18117, 24483, 6686, 1258, 4767, 3660, 1023, 1375, 91, 47, NA, 61369,  X
497, 499.9, 13752, 11156, 1949, 1767, 2151, 4389, 1859, 749, 81, 44, NA, 37772,  X
498, 500.9, 1605, 11151, 4548, 3815, 3786, 2386, 1208, 1016, 66, 48, NA, 29515,  X
499, 501.9, 4807, 7735, 5234, 657, 1669, 2304, 1498, 1633, 63, 50, NA, 25537,  X
500, 502.9, 5661, 10325, 790, 6594, 1265, 2854, 2106, 2000, 66, 57, NA, 31595,  X
501, 503.9, 515342, 18133, 8988, 3583, 4512, 1503, 1193, 531, 48, 66, NA, 553785,  X
502, 504.9, 87781, 10314, 5384, 1709, 3564, 2152, 1100, 578, 48, 64, NA, 112582,  X
503, 505.9, 7188, 10631, 4530, 750, 2442, 3995, 1508, 589, 51, 60, NA, 31633,  X
504, 506.9, 8344, 8889, 4418, 2145, 6667, 2893, 3293, 2189, 53, 56, NA, 38838,  X
505, 507.9, 33359, 6012, 8328, 6480, 8970, 6288, 1938, 1735, 70, 57, NA, 73110,  X
506, 508.9, 141599, 45111, 50111, 25875, 11552, 11908, 13566, 5376, 67, 67, NA, 305098,  X
