time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
282.9,USER_49,NewMedia6,6805,1497,3142,3210,1328,1046,524,5274,22826,0.4014960666666667
283.9,USER_49,NewMedia6,2773,3899,2189,1207,998,1026,2084,6240,20416,0.3832533108108108
285.0,USER_49,NewMedia6,4122,1301,2905,2206,1658,924,743,4129,17988,0.6223683108108109
285.9,USER_49,NewMedia6,2330,461,1869,917,1224,738,461,3511,11511,0.564912972972973
286.9,USER_49,NewMedia6,8570,4782,2478,1991,1502,798,466,11634,32221,0.4039459060402684
287.9,USER_49,NewMedia6,3789,1281,1174,1569,838,550,611,1017,10829,0.250191543624161
288.9,USER_49,NewMedia6,1678,853,519,717,871,1324,674,3744,10380,0.4259464666666667
289.9,USER_49,NewMedia6,37542,2044,5342,3556,2925,1572,1095,26677,80753,0.7069670945945947
290.9,USER_49,NewMedia6,213824,2882,3141,5470,2295,1061,884,88926,318483,0.4499579591836735
292.0,USER_49,NewMedia6,12318,897,593,4524,1605,1362,387,5170,26856,0.42944729729729736
292.9,USER_49,NewMedia6,4785,557,1700,3283,1119,1063,596,7368,20471,0.24183093333333336
293.9,USER_49,NewMedia6,8102,4267,1896,6994,2581,352,464,7354,32010,0.26805108108108106
294.9,USER_49,NewMedia6,398535,136837,46836,37493,9668,14526,3137,277756,924788,0.28082231292517007
295.9,USER_49,NewMedia6,41961,3161,5342,4536,1423,955,603,27727,85708,0.5983372666666665
297.0,USER_49,NewMedia6,2461,4407,559,3610,1354,725,345,5963,19424,0.7602861073825504
297.9,USER_49,NewMedia6,4480,1897,3285,1081,2677,1969,1646,3583,20618,0.4044909395973155
299.0,USER_49,NewMedia6,9194,2883,2565,4757,1344,1398,358,20341,42840,0.32693689189189196
299.9,USER_49,NewMedia6,3961,1934,2235,1503,1539,742,227,2402,14543,0.7038795333333332
300.9,USER_49,NewMedia6,4186,3422,2909,3150,1055,643,464,5087,20916,0.6325964864864865
301.9,USER_49,NewMedia6,1295,2000,1424,1002,1568,851,284,4585,13009,0.7390800000000001
303.0,USER_49,NewMedia6,9537,4775,2120,2240,1543,2792,515,22652,46174,0.28493389261744967
303.9,USER_49,NewMedia6,12346,9849,4791,3402,1312,657,438,17493,50288,0.3169687837837838
304.9,USER_49,NewMedia6,2586,1548,1124,1934,1797,1051,414,3484,13938,0.5702267567567567
306.0,USER_49,NewMedia6,89321,980,3643,710,1052,1638,623,18598,116565,0.4622318243243244
306.9,USER_49,NewMedia6,6582,1615,1123,2647,2703,518,615,19247,35050,0.3290693333333333
307.9,USER_49,NewMedia6,3136,690,4094,1324,1813,888,438,1463,13846,0.5460431756756757
308.9,USER_49,NewMedia6,72151,14945,2261,11245,3097,1778,970,86788,193235,0.7250244520547946
310.0,USER_49,NewMedia6,2649029,49181,57847,33393,24688,7097,6217,332778,3160230,0.2511431543624161
310.9,USER_49,NewMedia6,59283,12055,6865,2807,4644,1446,413,18893,106406,0.2490462416107383
311.9,USER_49,NewMedia6,78726,3415,1436,1153,757,272,146,6417,92322,0.39214617449664435
313.0,USER_49,NewMedia6,5103,5854,2176,1894,1384,1113,424,4617,22565,0.35035523489932885
313.9,USER_49,NewMedia6,65146,3811,10418,5560,5233,2872,3040,26308,122388,0.18367639455782314
314.9,USER_49,NewMedia6,75520,1164,2224,1720,1200,741,600,14763,97932,0.31485810810810816
315.9,USER_49,NewMedia6,200830,14835,3405,3250,1744,470,502,18948,243984,0.15280228187919465
317.0,USER_49,NewMedia6,22003,6612,5281,6505,2745,853,304,5726,50029,0.20182879194630873
317.9,USER_49,NewMedia6,1752,1744,680,1606,1999,792,775,5666,15014,0.16202053691275164
318.9,USER_49,NewMedia6,18556,1920,2456,2728,2075,1120,557,23103,52515,0.20876496644295298
319.9,USER_49,NewMedia6,28351,3480,5031,3675,1804,641,469,6113,49564,0.29932409395973153
321.0,USER_49,NewMedia6,8684,955,1251,1805,821,952,838,8839,24145,0.29358466666666666
321.9,USER_49,NewMedia6,968,3866,661,692,2387,862,888,4370,14694,0.5662641216216217
322.9,USER_49,NewMedia6,1066,233,2751,2258,586,1289,259,1506,9948,0.6650463265306122
323.9,USER_49,NewMedia6,2084,2054,819,3265,1351,1420,293,6507,17793,0.4139268
324.9,USER_49,NewMedia6,5885,999,3329,1980,1489,782,509,3660,18633,0.40974168918918913
325.9,USER_49,NewMedia6,19120,9083,3840,1684,1611,1425,589,16843,54195,0.3983357046979866
326.9,USER_49,NewMedia6,702804,32795,39407,22489,6675,5503,2413,58030,870116,0.9734211999999999
328.0,USER_49,NewMedia17,6084,8578,4232,6117,1677,1038,1011,16635,45372,0.5589221649484537
329.0,USER_49,NewMedia17,2713865,93149,25872,41211,39734,10033,15244,274998,3214106,0.49069899328859057
329.9,USER_49,NewMedia17,34634,4804,2859,5350,2391,2510,2588,26269,81405,0.5303282550335571
331.0,USER_49,NewMedia17,126070,46730,11920,11624,9007,8916,4481,53976,272724,0.5932244295302014
331.9,USER_49,NewMedia17,5630,5682,2389,2763,1846,931,760,1550,21551,0.5969002684563759
332.9,USER_49,NewMedia17,8900,7992,3361,1149,3103,510,2161,14164,41340,0.6780812751677853
333.9,USER_49,NewMedia17,4316,1386,2533,4481,3321,1283,998,1989,20307,0.5559275333333333
335.0,USER_49,NewMedia17,341790,10499,13857,10951,4951,1930,848,100915,485741,0.5385871140939598
335.9,USER_49,NewMedia17,603,2731,2803,2447,826,996,367,3110,13883,0.5192228859060402
336.9,USER_49,NewMedia17,739,1335,2156,1614,3192,2007,355,2647,14045,0.5174124832214765
338.0,USER_49,NewMedia17,58731,12963,2935,2012,1182,781,229,25959,104792,0.5056637414965987
338.9,USER_49,NewMedia17,31250,262,986,1100,1521,1208,463,9627,46417,0.5551279865771812
339.9,USER_49,NewMedia17,4172,380,1393,1179,621,469,216,3579,12009,0.5273171140939598
340.9,USER_49,NewMedia17,4801,1106,1545,1261,576,480,256,3483,13508,0.5299884666666668
342.0,USER_49,NewMedia17,4568,242,2926,2920,1253,537,338,3890,16674,0.4908647651006712
342.9,USER_49,NewMedia17,2250727,28654,35229,17678,7569,5874,3800,504508,2854039,0.4161851006711409
343.9,USER_49,NewMedia17,1948,777,1344,1980,1164,281,223,2414,10131,0.40203228187919465
345.0,USER_49,NewMedia17,1996,1350,5157,799,1042,581,240,4416,15581,0.41187408163265304
346.0,USER_49,NewMedia17,1569,2725,689,1704,1311,1011,477,2803,12289,0.3862577852348993
346.9,USER_49,NewMedia17,1678,246,1956,470,535,538,187,1338,6948,0.29034248322147654
347.9,USER_49,NewMedia17,2764,1733,1765,585,1767,678,405,2200,11897,0.33639187919463087
348.9,USER_49,NewMedia17,3642,1340,589,433,959,1118,200,3458,11739,0.4109405369127516
349.9,USER_49,NewMedia17,11359,2731,2951,2190,1154,1271,532,11509,33697,0.45784550335570473
350.9,USER_49,NewMedia17,818,6406,1023,1523,2342,426,240,5287,18065,0.4389591275167785
351.9,USER_49,NewMedia17,45150,7843,6483,3128,1544,833,485,16209,81675,0.44971546666666673
353.0,USER_49,NewMedia9,187981,45214,28545,16893,6388,14052,4447,178098,481618,0.42539340206185566
353.9,USER_49,NewMedia9,3089,1820,2176,773,1082,552,305,2149,11946,0.3056709395973155
354.9,USER_49,NewMedia9,84831,8785,7544,4574,2123,1187,675,13902,123621,0.20642885135135133
355.9,USER_49,NewMedia9,11056,4550,4980,2244,1165,2122,1177,3497,30791,0.2762501333333333
356.9,USER_49,NewMedia9,586278,36140,20923,26975,7769,4294,5233,70092,757704,0.4082224161073826
357.9,USER_49,NewMedia9,6135,1020,3714,870,1158,842,330,16418,30487,0.545711677852349
358.9,USER_49,NewMedia9,4372,2253,4382,2071,1282,1028,407,8614,24409,0.6136326
360.0,USER_49,NewMedia9,10454,15380,2957,2407,3291,3553,1191,25223,64456,0.4822551677852349
361.0,USER_49,NewMedia9,1145566,24586,19574,10620,10594,2742,1118,79842,1294642,0.3895185234899329
361.9,USER_49,NewMedia9,458426,12811,8475,2077,1331,935,1011,26641,511707,0.5168485135135136
362.9,USER_49,NewMedia9,8762,6160,3694,2124,5291,2056,734,9912,38733,0.41309741496598634
364.0,USER_49,NewMedia9,41813,1310,807,1522,608,514,494,1001,48069,0.578313355704698
364.9,USER_49,NewMedia9,10444,5603,6150,1319,1640,428,447,7242,33273,0.5029171428571428
365.9,USER_49,NewMedia9,212727,1960,1157,4528,1602,1488,177,20728,244367,0.5770236666666667
366.9,USER_49,NewMedia9,96084,49031,30383,42336,6845,4231,2725,73971,305606,0.4001012080536912
367.9,USER_49,NewMedia9,3253,3039,1561,376,962,1741,681,8400,20013,0.24279067567567567
368.9,USER_49,NewMedia9,7020,4662,10122,3211,821,830,492,4663,31821,0.33364704697986575
369.9,USER_49,NewMedia9,7292,1482,1123,1841,1648,1417,676,3333,18812,0.4591491999999999
371.0,USER_49,NewMedia9,41847,11861,3232,6600,1421,1361,552,28801,95675,0.4852965100671141
371.9,USER_49,NewMedia9,9817,4286,2910,1579,855,1017,368,4335,25167,0.7391294630872483
372.9,USER_49,NewMedia9,438137,4558,2710,1922,797,423,190,23110,471847,0.6190666666666665
373.9,USER_49,NewMedia9,210421,35847,4158,3190,3655,1800,1755,42208,303034,0.6707868918918919
374.9,USER_49,NewMedia9,56483,2186,376,826,611,171,160,8720,69533,0.7684227516778522
375.9,USER_49,NewMedia9,10227,2002,2575,2194,1737,1469,438,20447,41089,0.7091808053691274
377.0,USER_49,NewMedia9,27006,4830,12399,4438,1786,904,640,37289,89292,0.5569787333333333
378.0,USER_49,NewMedia9,14485,8942,5211,8320,2038,1385,597,12963,53941,0.6272176351351351
378.9,USER_49,NewMedia9,2654,4351,2229,2702,3639,2459,1898,3869,23801,0.4429290476190476
379.9,USER_49,NewMedia9,921,1230,2958,1796,1259,903,275,2204,11546,0.40209777027027027
380.9,USER_49,NewMedia9,12149,1642,7482,3097,1034,445,369,11604,37822,0.7259606711409395
381.9,USER_49,NewMedia9,64782,15283,8002,8127,1917,2287,406,54661,155465,0.5304630136986301
382.9,USER_49,NewMedia9,179551,2563,7556,5168,2133,1347,431,31507,230256,0.7028742068965517
383.9,USER_49,NewMedia9,40186,2907,978,3618,596,599,270,8292,57446,0.5145158389261745
385.0,USER_49,NewMedia9,82731,4282,1470,1501,845,523,178,14570,106100,0.4995226351351351
385.9,USER_49,NewMedia9,593781,14644,6588,7380,10219,3319,845,28899,665675,0.46334778523489933
386.9,USER_49,NewMedia9,12559,8073,547,1178,1392,899,475,6156,31279,0.47150270270270267
387.9,USER_49,NewMedia9,6486,3814,8235,2199,819,732,676,12244,35205,0.4321314765100671
389.0,USER_49,NewMedia9,12838,7424,6614,2880,1564,1840,511,16831,50502,0.6127057142857144
389.9,USER_49,NewMedia9,5487,4606,2963,2739,1114,422,845,6252,24428,0.6349450666666666
390.9,USER_49,NewMedia9,34831,4109,4447,5147,1893,900,410,24355,76092,0.5943781208053691
391.9,USER_49,NewMedia9,54215,10759,2805,1883,3995,800,693,37886,113036,0.6804748322147651
393.0,USER_49,NewMedia9,879330,28724,19036,17987,14806,2578,2846,87556,1052863,0.5931197986577181
393.9,USER_49,NewMedia9,7018,6529,4963,2618,2051,837,441,17696,42153,0.7687635333333332
394.9,USER_49,NewMedia9,10342,1314,2516,1474,966,1072,556,12580,30820,0.5848913513513515
396.0,USER_49,NewMedia9,11452,528,2640,3037,1217,859,420,14669,34822,0.7077173825503356
396.9,USER_49,NewMedia9,1851,4727,2603,491,1559,502,508,1902,14143,0.4670541496598639
397.9,USER_49,NewMedia9,1407598,31891,16135,18292,6368,1850,1643,76878,1560655,0.4592696666666666
398.9,USER_49,NewMedia9,2895458,39955,41761,24264,22921,15028,4123,346159,3389669,0.6476957046979865
399.9,USER_49,NewMedia9,3585,1420,1886,923,1127,608,354,846,10749,0.4403089261744966
400.9,USER_49,NewMedia9,6177,2721,2643,1817,665,1605,275,4061,19964,0.3865384
401.9,USER_49,NewMedia9,16688,2731,3629,1438,2276,3480,579,10828,41649,0.4113721621621622
403.0,USER_49,NewMedia9,1262,1116,3289,451,1145,949,266,4561,13039,0.3581643243243244
403.9,USER_49,NewMedia9,12247,6839,6387,5223,1298,948,679,11342,44963,0.6540832000000001
404.9,USER_49,NewMedia9,618764,11080,60563,21155,5039,6632,2681,138911,864825,0.6929137162162162
405.9,USER_49,NewMedia9,20105,8283,995,3590,1737,1300,479,9858,46347,0.5447448322147652
407.0,USER_49,NewMedia9,173794,3337,16114,3995,17222,5421,6001,167612,393496,0.6021021476510068
407.9,USER_49,NewMedia9,235700,4096,2159,1622,2224,783,185,37221,283990,0.3366842666666667
409.0,USER_49,NewMedia9,2620,6649,4384,3392,2962,1403,339,16980,38729,0.6117238926174496
409.9,USER_49,NewMedia9,1742,1838,653,3125,2620,1186,756,994,12914,0.5840047619047619
410.9,USER_49,NewMedia9,11151,3699,1557,685,2000,741,624,3560,24017,0.28537141891891893
411.9,USER_49,NewMedia9,25736,6172,7859,5609,1773,1258,332,12539,61278,0.4196142953020134
412.9,USER_49,NewMedia9,23018,7484,6060,1416,1604,1328,695,17207,58812,0.5145822818791946
414.0,USER_49,NewMedia9,416107,4633,5947,10170,3144,8373,1946,24287,474607,0.30563073333333335
414.9,USER_49,NewMedia9,4332,1624,1040,3014,718,553,256,4741,16278,0.37300838926174495
415.9,USER_49,NewMedia9,20261,1452,2858,1814,845,645,350,4780,33005,0.31195731543624167
416.9,USER_49,NewMedia9,140412,1655,1254,861,557,318,131,15127,160315,0.40191570469798654
417.9,USER_49,NewMedia9,63383,5255,5381,3084,1538,1853,563,17801,98858,0.31472079999999997
418.9,USER_49,NewMedia9,12486,5433,3369,1504,2044,421,571,17086,42914,0.36389671140939595
419.9,USER_49,NewMedia9,212593,1138,2221,3390,1269,203,411,47762,268987,0.31940228187919467
421.0,USER_49,NewMedia9,150373,20294,18094,14454,7422,3238,2105,64246,280226,0.3765770666666666
421.9,USER_49,NewMedia9,3505,2095,3891,2642,2215,2761,694,4141,21944,0.4617660810810811
422.9,USER_49,NewMedia9,4082,2686,2929,1311,838,637,318,2650,15451,0.3471910067114094
423.9,USER_49,NewMedia9,19766,9317,1693,542,629,742,480,11879,45048,0.37134979865771817
425.0,USER_49,NewMedia9,78824,9388,28699,31203,6594,2578,1469,21593,180348,0.6917558389261744
425.9,USER_49,NewMedia1,948,225,336,1533,1042,1576,237,1642,7539,0.3984258163265306
426.9,USER_49,NewMedia1,6267,5080,833,2463,2128,816,376,3730,21693,0.49717825503355717
427.9,USER_49,NewMedia1,7957,4143,2620,1474,784,644,441,11979,30042,0.4862428859060402
428.9,USER_49,NewMedia1,6696,1656,5762,2506,1295,1731,1418,9453,30517,0.33947724832214765
429.9,USER_49,NewMedia1,7727,7279,6342,4849,2790,4149,4164,15620,52920,0.3131959731543624
430.9,USER_49,NewMedia1,50924,3398,3562,4806,2194,1587,1293,38674,106438,0.415526711409396
432.0,USER_49,NewMedia1,1484078,56251,46282,23794,41397,27342,15368,205433,1899945,0.43928066666666665
432.9,USER_49,NewMedia1,238870,3732,2374,2550,3423,11285,2187,89042,353463,0.37198885906040263
433.9,USER_49,NewMedia1,2471,1682,2003,2580,2230,4155,1548,2571,19240,0.28700275167785233
434.9,USER_49,NewMedia1,477351,32603,69134,40079,22857,13966,6255,77680,739925,0.2799624161073826
435.9,USER_49,NewMedia1,347757,10266,15867,8956,27949,12430,7900,77550,508675,0.35287666666666667
436.9,USER_49,NewMedia1,13664,3316,1250,1759,1766,848,1558,30787,54948,0.3057377852348993
437.9,USER_49,NewMedia1,3174,415,2705,832,983,1336,505,5360,15310,0.3241594630872483
439.0,USER_49,NewMedia1,3784,883,2667,1329,1962,722,644,2619,14610,0.3535600666666666
439.9,USER_49,NewMedia1,1818,5936,2012,1221,1411,1083,549,7120,21150,0.3808151006711409
441.0,USER_49,NewMedia1,450,1031,1444,563,608,1343,456,2276,8171,0.2886618791946308
441.9,USER_49,NewMedia1,848,1727,623,614,1093,964,396,2778,9043,0.2925379865771812
442.9,USER_49,NewMedia1,2345,1034,3112,1821,2747,507,335,10489,22390,0.41220503355704696
443.9,USER_49,NewMedia1,10948,5534,276,2539,2044,1590,341,3563,26835,0.24608496644295308
444.9,USER_49,NewMedia1,6185,4287,1757,3615,2735,1536,678,6412,27205,0.28263639455782313
446.0,USER_49,NewMedia1,4498,3504,2956,3349,1944,815,475,1732,19273,0.33037046666666664
446.9,USER_49,NewMedia1,1948,1819,1468,1419,839,1154,1421,10633,20701,0.35934275167785235
447.9,USER_49,NewMedia1,4131,1552,1192,1034,1083,479,767,3759,13997,0.48075724832214756
448.9,USER_49,NewMedia1,2118,1446,950,465,1228,469,265,1984,8925,0.2829961744966443
450.0,USER_49,NewMedia1,1483,1402,2719,1136,1120,590,305,5505,14260,0.35691355704697986
450.9,USER_49,NewMedia1,4824,2767,1792,1746,1351,1933,477,10120,25010,0.587468456375839
451.9,USER_49,NewMedia1,6145,397,630,875,2792,837,157,3311,15144,0.4020847972972973
452.9,USER_49,NewMedia1,56750,424,1104,420,384,166,384,552,60184,0.3947137583892617
453.9,USER_49,NewMedia1,962,345,205,609,536,586,248,3554,7045,0.2752396598639456
454.9,USER_49,NewMedia1,234482,2777,2237,667,826,340,150,5979,247458,0.4264157718120805
455.9,USER_49,NewMedia1,8768,1700,945,1551,1573,3186,1627,4681,24031,0.2968681879194631
457.0,USER_49,NewMedia1,6476,3447,4096,1870,2502,1592,379,3011,23373,0.33666386666666664
457.9,USER_49,NewMedia1,6395,1145,1152,732,1313,1058,432,5247,17474,0.2704540939597316
458.9,USER_49,NewMedia1,91063,2682,3995,3492,1420,1361,320,14251,118584,0.28867812080536914
459.9,USER_49,NewMedia1,1039,513,2676,1943,1854,1445,615,6059,16144,0.2719065333333333
460.9,USER_49,NewMedia1,3087,814,1421,1956,1785,605,710,2347,12725,0.2757175838926174
461.9,USER_49,NewMedia1,2744,1426,1702,2367,1025,627,759,467,11117,0.29789959731543625
462.9,USER_49,NewMedia1,1224,980,2278,2247,2109,1053,1085,2489,13465,0.2346817333333333
464.0,USER_49,NewMedia1,5075,970,4900,4581,1263,877,394,6846,24906,0.49306731543624155
464.9,USER_49,NewMedia1,2411,397,1037,1871,1070,2524,629,4858,14797,0.40101912751677854
465.9,USER_49,NewMedia1,1241,5364,1388,772,2407,1050,516,6710,19448,0.4772445945945947
466.9,USER_49,NewMedia1,3130,1479,482,1523,931,603,1111,2636,11895,0.4430176666666667
467.9,USER_49,NewMedia1,2640,769,2804,1533,1274,254,443,3413,13130,0.42611738255033554
468.9,USER_49,NewMedia1,2586,2293,1940,1084,3124,646,333,5001,17007,0.4160071140939597
469.9,USER_49,NewMedia1,12556,6721,2534,5745,1062,1206,307,4707,34838,0.5186777181208054
471.0,USER_49,NewMedia1,548104,12540,4638,9233,5902,2958,1565,32367,617307,0.38714369127516784
471.9,USER_49,NewMedia1,6240,2489,1961,1788,1644,1531,402,6075,22130,0.5222944295302012
473.0,USER_49,NewMedia1,715,836,712,692,1138,393,492,3348,8326,0.3853843537414966
473.9,USER_49,NewMedia1,3955,3653,1359,1096,2354,1020,897,3279,17613,0.49095520270270265
475.0,USER_49,NewMedia1,15402,6623,7215,1635,1256,707,689,15276,48803,0.26801945205479455
475.9,USER_49,NewMedia1,6195,9000,2032,2620,1740,4002,520,6633,32742,0.3417063513513513
476.9,USER_49,NewMedia1,128153,2994,7410,5448,3783,1657,2757,65922,218124,0.49235846666666666
477.9,USER_49,NewMedia1,128760,7546,11101,4686,2278,1876,430,21165,177842,0.25694590604026846
478.9,USER_49,NewMedia1,158751,4870,10124,1946,2517,3033,1519,43284,226044,0.32707689189189193
479.9,USER_49,NewMedia1,26164,6967,4355,2518,2149,2165,1546,27536,73400,0.3294051677852349
480.9,USER_49,NewMedia1,2479,1226,5392,1901,1226,1303,860,5364,19751,0.33665466666666666
482.0,USER_49,NewMedia1,13593,1919,2138,2521,1903,982,502,2885,26443,0.2949290604026845
482.9,USER_49,NewMedia1,1924168,120366,97407,189445,32444,51520,26358,321417,2763125,0.28472597315436243
483.9,USER_49,NewMedia1,1121350,144671,20336,35683,17738,10551,14852,88661,1453842,0.5233468666666666
484.9,USER_49,NewMedia1,1367129,24010,17084,11720,10332,2682,1463,11719,1446139,0.6883042953020134
485.9,USER_49,NewMedia1,513181,9971,31245,10447,8256,3204,3694,55715,635713,0.5226380952380952
486.9,USER_49,NewMedia2,19019,22575,4658,11239,4623,2845,1566,36624,103149,0.3544621176470588
487.9,USER_49,NewMedia2,1614,3231,2605,2333,1835,1160,427,14458,27663,0.3728390476190476
489.0,USER_49,NewMedia2,103060,922,237,506,426,203,89,13311,118754,0.6556969798657719
489.9,USER_49,NewMedia2,16896,4555,5031,1976,2624,1309,501,5396,38288,0.355779
490.9,USER_49,NewMedia2,35264,15343,2713,3696,1040,2131,600,26170,86957,0.5886448299319729
491.9,USER_49,NewMedia2,303843,5996,7318,2516,3777,1872,868,39614,365804,0.6299671140939598
493.0,USER_49,NewMedia2,9907,10048,6479,1610,1563,1338,331,6110,37386,0.33288900000000005
493.9,USER_49,NewMedia2,769,690,1875,3900,1983,1193,985,2509,13904,0.6095163265306124
494.9,USER_49,NewMedia2,10567,2551,6691,1310,1252,2023,537,8410,33341,0.41695731543624165
495.9,USER_49,NewMedia2,1725488,216091,52776,51714,23140,29195,13027,326195,2437626,0.37071825503355704
496.9,USER_49,NewMedia2,6088,1531,6479,4645,2145,3600,265,4323,29076,0.5680631333333334
497.9,USER_49,NewMedia2,5154,1437,1759,2580,2647,527,1297,1148,16549,0.29458127516778526
498.9,USER_49,NewMedia2,2206,1856,4360,2687,1808,2138,451,8917,24423,0.33694523489932887
500.0,USER_49,NewMedia2,423922,3924,13814,12174,6495,3574,2260,92086,558249,0.4398133557046981
500.9,USER_49,NewMedia2,18308,661,499,1815,1661,576,445,3864,27829,0.6472644966442953
501.9,USER_49,NewMedia2,170160,8699,6479,8836,2175,1348,1519,54606,253822,0.4226309395973155
502.9,USER_49,NewMedia2,25400,7022,2116,3042,1999,817,504,4002,44902,0.31457662162162164
503.9,USER_49,NewMedia2,2373,1987,3192,2636,1154,1200,591,4052,17185,0.3155761333333333
505.0,USER_49,NewMedia2,169288,11440,5689,3808,3735,1915,327,88926,285128,0.3356127702702702
505.9,USER_49,NewMedia2,2619,3461,3080,1872,1731,758,282,2500,16303,0.4946763513513513
507.0,USER_49,NewMedia2,1858,5070,1374,7296,1383,2164,366,3467,22978,0.3779779865771812
507.9,USER_49,NewMedia2,3839,1140,2614,1892,1744,555,702,4217,16703,0.358783288590604
508.9,USER_49,NewMedia2,6408,3098,2830,3634,772,389,319,4358,21808,0.4025857823129252
509.9,USER_49,NewMedia2,106762,14281,11821,5190,2962,3978,3211,19155,167360,0.32317805369127517
511.0,USER_49,NewMedia2,11226,2193,2895,2450,2064,1185,395,7993,30401,0.6123281333333334
511.9,USER_49,NewMedia2,3565,1501,1006,1036,968,800,550,7049,16475,0.3849128859060402
512.9,USER_49,NewMedia2,13190,1471,3010,1270,1590,1466,619,9830,32446,0.5330507382550337
514.0,USER_49,NewMedia2,20833,365,4973,1683,3140,1153,363,19080,51590,0.5792837333333334
514.9,USER_49,NewMedia2,100149,13747,5441,1102,1795,4436,4210,26347,157227,0.2988539189189189
515.9,USER_49,NewMedia2,458704,47447,130109,37881,30395,8617,6574,161131,880858,0.5228436241610739
516.9,USER_49,NewMedia2,1461116,124764,72213,44190,16020,36854,15924,240330,2011411,0.5741095945945947
518.0,USER_49,NewMedia2,152958,4246,5392,5478,3063,5266,2689,17657,196749,0.2768228859060402
518.9,USER_49,NewMedia2,409419,8086,24267,6520,2994,6913,12524,53018,523741,0.4970954362416107
519.9,USER_49,NewMedia2,222384,23008,8498,26505,12736,8054,12917,191705,505807,0.5511686577181207
521.0,USER_49,NewMedia2,1407351,203240,133558,87857,63880,50073,26361,528199,2500519,0.3865776666666667
521.9,USER_49,NewMedia2,1680943,95954,44037,43118,16343,25615,17431,136162,2059603,0.2807864189189189
522.9,USER_49,NewMedia2,482416,15813,15953,18074,20698,29169,6965,380986,970074,0.41732163265306116
523.9,USER_49,NewMedia2,274451,41809,30586,29320,12090,21576,11333,54685,475850,0.3836051333333333
525.0,USER_49,NewMedia2,2738785,37607,15930,11196,23998,12753,15315,306468,3162052,0.4664541610738254
525.9,USER_49,NewMedia2,1295627,35959,13347,18657,52519,29929,31773,98810,1576621,0.47456743243243243
526.9,USER_49,NewMedia2,1766940,104321,25947,40350,39516,57757,21169,215010,2271010,0.3235343624161074
527.9,USER_49,NewMedia2,797741,19079,5692,8514,7029,14848,5481,164860,1023244,0.42437220000000003
528.9,USER_49,NewMedia2,161377,10360,3121,7648,7412,4674,1652,23644,219888,0.467198322147651
529.9,USER_49,NewMedia2,872453,6143,11421,3264,3274,5607,8333,43243,953738,0.4898785810810811
530.9,USER_49,NewMedia2,2833,2598,4293,2036,3238,6313,2804,3189,27304,0.5372200666666667
532.0,USER_49,NewMedia2,4437,4824,3365,3001,2169,5386,2187,8948,34317,0.6139147651006711
532.9,USER_49,NewMedia2,52694,4941,1811,5451,7928,2461,2194,14736,92216,0.49911093959731545
533.9,USER_49,NewMedia2,107531,1755,4161,1458,5000,3484,1796,22491,147676,0.4319020805369127
534.9,USER_49,NewMedia2,18888,925,1751,1313,9719,2761,1818,8268,45443,0.4587658389261745
536.0,USER_49,NewMedia2,126676,3521,5246,2467,12386,10305,1815,18587,181003,0.4407636912751678
537.0,USER_49,NewMedia2,83044,3745,2253,1450,14755,16022,1867,5834,128970,0.6398959731543623
537.9,USER_49,NewMedia2,4026,1300,2000,2691,7160,4282,1574,13133,36166,0.4282339333333333
539.0,USER_49,NewMedia2,1455,5708,691,1799,13218,2813,1505,4153,31342,0.3337400675675676
539.9,USER_49,NewMedia2,478,1222,2744,649,7471,4547,1221,6220,24552,0.34365684563758386
540.9,USER_49,NewMedia2,790349,36796,129508,16767,23063,15677,12314,459131,1483605,0.5605470945945946
541.9,USER_49,NewMedia2,573830,25489,18115,8315,2708,2127,478,52923,683985,0.5014694594594594
543.0,USER_49,NewMedia2,1233836,25843,15682,10844,7733,6069,1743,68462,1370212,0.5144412751677853
543.9,USER_49,NewMedia2,72181,4903,18967,7296,17764,4212,2591,66235,194149,0.37739455782312925
544.9,USER_49,NewMedia2,175807,1487,3104,6439,1279,2501,894,14712,206223,0.3287300666666667
546.0,USER_49,NewMedia2,6202,2275,1955,2437,1199,3938,1107,7993,27106,0.30995459459459457
546.9,USER_49,NewMedia2,2635,1268,612,1665,2257,2015,1270,9628,21350,0.5837087248322148
547.9,USER_49,NewMedia2,12796,2934,1679,3553,1482,658,1546,8292,32940,0.6097442000000001
548.9,USER_49,NewMedia2,88465,13830,11125,15690,7714,8933,5528,35357,186642,0.39893147651006716
550.0,USER_49,NewMedia2,91499,10626,11988,17836,7975,7217,5740,31784,184665,0.427459932885906
550.9,USER_49,NewMedia2,194049,147787,43100,25679,14821,49505,9915,233276,718132,0.34389879194630874
551.9,USER_49,NewMedia2,652095,8654,8458,3828,2849,1648,1563,16564,695659,0.5349334666666666
553.0,USER_49,NewMedia2,15631,3113,5109,2658,7272,6983,3561,13000,57327,0.9305189932885907
554.0,USER_49,NewMedia8,45013,5203,4437,2685,2836,5681,7081,5077,78013,0.35074875
554.9,USER_49,NewMedia8,86790,6491,407,816,728,4784,1836,14402,116254,0.4106836054421769
555.9,USER_49,NewMedia8,73301,2154,2604,2939,2880,5285,1850,6377,97390,0.44492147651006714
556.9,USER_49,NewMedia8,13478,3413,1604,1301,3837,1415,1280,10357,36685,0.46957543624161074
557.9,USER_49,NewMedia8,231764,21065,4840,3617,12613,4412,3291,78961,360563,0.584203355704698
